"","Name","Chromosome","Position","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","FD","SRD","ADD","mc","Yld_1","Yld","AIL","CmDW.V"
"1850","PstI.TP682522",2,77263024,0.749826345078522,0.874332520302563,0.536467977827522,0.666544509797401,0.05912483903607,0.15805789961711,0.323978904478379,0.305328083770805,0.268742711708945,1.58276261472822,1.63421168913631,0.110511727855636,0.551440261115964,0.00212629813816643,0.051809533325608,0.31008013202098,0.310080132021689,1.50385484054835,0.623484771905844
"937","PstI.TP187879",2,77384233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1234","PstI.TP338015",2,77540960,0.421582023493712,0.198418767353917,0.516519748150629,0.484110565204645,0.263140643235734,0.640788549331137,0.333843083118065,0.40873540145093,0.370940324469074,0.127926779716685,0.34779467000721,0.0219280330383405,0.093316500241609,0.107074244285658,1.16387168974843,0.430988027653899,0.430988027653756,0.050951217522312,0.53024812636276
"642","PstI.TP1184179",3,25531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"783","PstI.TP1264040",3,25831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117","NsiI.TP436966",3,208286,0.361705861259502,0.76926855160609,0.220799643519119,0.0230614463105867,0.749643178787867,0.807551134885464,0.988825594419617,1.11048128069033,0.934469935606283,0.169919277225012,0.0378319288452119,1.18346011519009,0.375360713998375,1.54322198424372,0.814592874477713,1.16048886993462,1.16048886990949,0.142057307217525,0.175672191978201
"2396","PstI.TP927956",3,304752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90","NsiI.TP388426",3,311330,0.0284533094529058,0.121874522046535,0.0636798787300686,0.0918670919120391,0.181155850983377,0.305147896472515,0.0931422076884433,0.15764341087641,0.0127073364503223,0.0318695340565978,0.0427331331081518,0.151334661549564,0.600911717297422,0.212266268397115,0.196199402521806,0.16543657318733,0.165436573177333,0.0710512807837256,0.0211165408440734
"496","PstI.TP1107212",3,326411,0.126859376669559,0.498191877641602,0.00446415312096553,0.311836507699569,0.352304985226771,0.0166607974963091,0.0383475347293451,0.00706793698641243,0.0243630819216428,0.175478554492242,1.56770436106701,1.29453260217815,0.70419096411319,0.224759770334837,0.60644219160677,0.0220868362297551,0.0220868362339894,0.148851546859438,0.0365147303389848
"131","NsiI.TP45036",3,389776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1079","PstI.TP269152",3,390266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189","NsiI.TP533643",3,471619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1873","PstI.TP693626",3,692292,0.217115318736975,0.233259751786847,0.657883947812667,0.058644207522515,0.0395442774479557,0.242830906721424,0.127123438074184,0.193045203957494,0.105700982014245,0.699541400267122,0.174430552008741,0.139291462397745,0.272496508690916,0.0121884466472319,0.268797271823574,0.113925323563105,0.113925323564674,0.263713945594745,0.206732240839536
"204","NsiI.TP565172",3,944664,0.176843045542521,0.0810597081109802,0.0227945860034838,0.490553334891507,0.610467151300954,0.136320570462937,0.255713679303627,0.212249587478704,0.0848322135053007,0.920317358975137,0.0236702183287286,0.346167420999739,0.495370850973117,0.102244843512376,0.217229884374606,0.248108908155719,0.248108908156285,0.991674480468503,0.170792022434069
"483","PstI.TP109994",3,998411,0.190813054904857,0.554357599033445,0.0397002075599607,0.0473554831431703,0.410627474912627,0.161729682350684,0.611732631337958,0.710435490208506,1.05508621321368,0.174569044546209,0.132561691380799,0.483710637637895,0.471114385066156,0.084995345469244,0.133580708799077,0.64261996811978,0.642619968122252,0.105738836926472,0.014266552221787
"376","PstI.TP1030217",3,1141809,1.04326791986695,1.01907942783276,1.21500388935435,1.02726302828517,0.0803207398892914,0.139856151287491,0.398018358918912,0.381884055768207,0.736772074635674,2.74880678942056,0.0477799508890099,0.361431771995298,0.463291632495486,0.954443420432707,0.495352179775198,0.308251616163861,0.30825161617612,0.960573871544512,1.0492038866385
"2265","PstI.TP864763",3,1256958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2283","PstI.TP875104",3,1447825,0.0565690829641039,0.225338448063206,0.00920868305051985,0.130600941552396,0.315545371948342,0.181616610210267,0.113138735372018,0.170831905566189,0.00516886701477116,0.323320511512696,0.0196902363785332,0.669241537901987,0.0546907297069865,0.468436478745905,0.21901660230215,0.113154924931937,0.113154924935731,0.520460158658507,0.0568509962781201
"1524","PstI.TP487778",3,1541283,0.243872173874854,0.189354231222915,0.15549620491597,0.0970875354463395,0.951417499914672,0.363141861532103,0.912312718610696,1.00860379328489,0.408383202359574,0.998009918810655,0.93714052720245,0.42167195472667,0.243775777222082,0.114968102260182,0.106217918706494,1.07550708815124,1.07550708815274,1.55162533345199,0.27319905388763
"589","PstI.TP1157898",3,1576323,0.852834993767655,0.898426098408981,0.793648581418527,0.916976320487462,0.902273748722416,1.42392206427518,0.55918038397078,0.452657038706138,0.255998193794227,0.0398693461354319,0.493863784880389,0.479071549209603,0.0744598410156076,0.477465041990237,0.320998084298917,0.55342510522831,0.553425105221098,0.0920081879203631,0.763588777805486
"314","PstI.TP1004455",3,1576742,0.289095531084264,0.381028103040795,0.0514370767507191,0.0440675353033331,0.259391888824112,1.33537378187476,0.180043759130769,0.213421795712389,0.166314676341543,0.0601421317701442,0.0823673698325409,0.237618904846044,0.313615187385844,1.13353533942867,0.321716891305163,0.286698154218227,0.286698154223179,0.212594207065033,0.0660781416462192
"477","PstI.TP1096280",3,1833730,0.500564154162676,1.20139801530894,0.173348109407955,0.375996720064794,0.941483405688658,0.285576045493683,1.35565162408921,1.36924008322344,0.939027052874925,0.318472305679499,0.679262694176066,0.725878962338681,0.756360861868421,0.656676812295539,0.136653428153658,1.26897667502942,1.26897667503518,0.193574994169216,0.208045938803206
"53","NsiI.TP304764",3,1836392,0.366405522297395,0.472676132654023,0.215103545195027,0.654604759518434,0.247020510220421,0.466944704879244,0.868214625900693,0.904076348621529,0.533861355588575,0.218725456189377,0.165919012878024,0.855328219185763,1.12229270376398,1.00560844169941,0.00744190092737295,0.787318696401689,0.787318696388713,0.116683015175124,0.402181897866587
"428","PstI.TP1064534",3,1870807,1.1887927003066,0.632409318935932,1.12744471595568,0.632771181035611,1.07394143299175,0.00767561114245156,0.7974139057773,0.826383767138659,0.871949273450985,0.317359343286531,0.0128306777151076,0.435256993402363,0.853547873740564,0.295369337319572,0.447924381841699,0.654733635979452,0.654733635995912,0.177490870463549,1.19927650096737
"901","PstI.TP166481",3,1960833,0.740091607595103,0.543491896731614,0.658593272084507,0.555598116848621,0.230726289146956,0.0785711246286165,1.05800908587454,0.994109387865517,1.05717309190418,2.605938378615,0.508223218865695,0.262604224390225,1.46407592497694,0.214221685744132,0.0809253019217174,1.10981032419003,1.10981032420623,0.127756663629254,0.686397257336597
"32","NsiI.TP213627",3,2064923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1075","PstI.TP267556",3,2124660,0.119417976211065,0.052339649636304,0.516127560901305,0.0273999360315778,0.166681209728845,0.132827160952371,0.134701039077941,0.142022931762817,0.182119143770806,0.612208956375474,0.284170795591445,0.984422941558148,0.097976259858469,1.04201310490543,0.19623192117378,0.153340487053876,0.153340487064046,0.116460868871364,0.260682194252792
"3","NsiI.TP114895",3,2441296,0.797488111781323,0.335325571622346,0.999818631723093,1.16287342119735,0.65397495376458,0.225525335601529,0.943239675642665,0.651335138519447,0.56924013765318,1.03498871891489,0.0979843439338095,0.0554880910709278,0.287534433931797,0.189473101333701,0.516859498179572,0.818980569371645,0.81898056937571,0.29655037496695,1.10756246989419
"2085","PstI.TP789303",3,2503265,0.462883334882911,1.11289436157338,0.730062687441313,0.310166331443198,0.109856405636471,0.0575557169777539,0.377532002060725,0.199669844379542,0.349575299397576,0.459856772701324,0.306387925893229,0.502792510867231,0.232366159270181,0.407867234972241,0.0069505390856058,0.36699226193026,0.366992261920375,0.568124064914959,0.342536122761027
"1639","PstI.TP545419",3,2528853,0.0760112371244397,0.153952177256468,0.413013671251509,0.282944363484069,0.181891771058661,0.435132114390864,0.0194423335798974,0.0379869473605533,0.24962082515771,0.153849247072039,0.0892772887290125,0.216914644668677,0.0613572075174375,0.17552153116603,0.695295111928031,0.0375399872273041,0.0375399872263055,0.261510494963151,0.207040745935772
"1561","PstI.TP513843",3,2577255,0.923138202817997,1.67796142829376,0.715172001863466,1.54587435645037,0.524310746961027,0.539404910062661,0.843723918101155,1.15868128833733,0.497375859708023,0.635869519855838,0.501937986957067,0.275008300123291,0.264697513681655,0.502935842106791,0.404230750775234,0.840343966478666,0.840343966484579,0.892271460080263,0.816353629797246
"329","PstI.TP1010623",3,2603844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123","NsiI.TP441693",3,2660294,1.2378688549335,1.43893664045186,1.19762613150295,0.652538779999373,1.45954643163254,3.32624498806785,1.62954578881251,1.2047602047997,1.00916764978706,0.151666104087655,0.941083407854568,0.0553787421538454,0.181003230469074,0.308004404070562,1.30506741873628,1.64845001511176,1.64845001511538,0.0847421598290598,0.828371198395236
"643","PstI.TP1184603",3,2835614,0.0592437336248492,0.28096450682408,0.153513427225902,0.0289054103488156,0.188039527668745,0.0232246103565921,0.129455784898099,0.124582707918723,0.289521953055608,0.422769561283324,0.152151993689034,0.805508307435053,0.215887195566817,0.257806549041428,0.223568129945809,0.0602703385240465,0.0602703385213845,0.700031133988382,0.0283599660231485
"1466","PstI.TP452304",3,2977792,0.262003700885297,0.0394895508193232,0.191720516730778,0.0512030571398122,0.210898853736337,0.213881161660149,0.308929263722493,0.355972782419738,0.169262011246493,0.330134030383795,0.230595002005159,0.381708364134024,0.0972266638607941,0.413489461383517,0.274322198035052,0.421491589647781,0.421491589629702,0.267817402626609,0.21479623732788
"556","PstI.TP1140972",3,3019093,0.164502818630175,0.0489173617750308,0.321167337829906,0.0213043046568005,0.242872223848714,0.928629723552584,0.392517553942567,0.337663523884288,0.161868306068958,0.631126289179243,0.818741648315978,0.540562699927886,0.0392640398831841,0.0200266689087802,0.0284651758524192,0.394440814642059,0.394440814638198,0.190619818945355,0.23871626908824
"944","PstI.TP190927",3,3236781,0.0772451181987108,0.281551021417177,0.0715740669022721,0.255691731251864,0.399827118236404,0.0286871888878943,0.118317472031202,0.173314632077523,0.0293716974015763,0.936168349838695,1.17464880312011,0.116258665027755,0.099134034361477,0.256106448399705,0.0265296333946186,0.139370282109364,0.139370282112867,0.023867650873235,0.26183207159212
"507","PstI.TP1114836",3,3245214,0.160303658443206,0.103907807043803,0.238188789827263,0.0451597242531906,0.241984070771587,0.175728270366845,0.304685322416731,0.172916371855626,0.616098127480944,0.0987457880005098,0.393963109360415,0.284431622260549,0.446174651236155,0.00612293595882524,0.952342775903822,0.219410844363218,0.219410844369261,0.419058725394696,0.190133770231148
"1730","PstI.TP603772",3,3389590,0.308292028361161,0.201226536083026,0.0654736184769302,0.402442507472626,0.163124600326903,0.181113657127608,0.538031808755309,0.640449288792075,0.796903207968156,0.477139704695364,0.0260848208595066,0.356170903083689,0.292765886725362,0.356120198464639,0.678149237445527,0.581580454578424,0.581580454579532,0.0399526078872407,0.218580813036038
"2393","PstI.TP926743",3,3522183,0.429707965115879,0.343689426362961,0.376143219245032,0.658999379464228,0.254716208286489,0.304296189624267,0.917221570244162,0.583509350551249,0.748775250906661,0.304955344454426,0.428177416767297,0.200884356195484,1.05296300841337,0.137057903050849,1.27367181922818,0.590220382444946,0.59022038245531,0.0440613915507787,0.588700601286028
"379","PstI.TP1032333",3,3528771,0.998205469067451,1.22318419744456,1.91696964389763,0.87842926310447,0.280495386622991,3.88476093809545,1.27577476436164,0.916688725520982,0.939590859075428,0.0104668902124239,0.314875150528408,0.214452458987907,0.433156084265581,0.0733812683251711,0.2781417836859,1.30956084663655,1.30956084663533,1.09606096300341,1.05810688473301
"521","PstI.TP1123380",3,3557266,1.09071019017681,1.97614502830835,1.28159985050485,1.09206437030573,0.341814327712042,0.523991424727013,1.11771411698151,0.99992173618304,0.861836641563871,0.454865255634502,0.149355440151283,0.00559958198984876,0.277783583882968,0.107924973838191,0.0532788600784427,1.12340779781289,1.12340779780675,1.37538516424283,0.838420768461883
"2177","PstI.TP831757",3,3676028,0.589622980393874,0.0918946220437873,0.36246311111498,0.97816086953149,0.326715922516301,0.0647101940923787,0.245465873264953,0.263897880003295,0.00921402241263788,0.397943011830489,0.11120273194868,0.075475025934117,0.0209554980451426,0.0348440721240512,0.202005162334861,0.284055441481159,0.284055441475261,0.232717710104196,0.812227730719093
"2176","PstI.TP831752",3,3676042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2357","PstI.TP906726",3,3716611,0.674375434817186,0.131930531034641,0.82095401242891,1.08634847800833,0.80741141586289,0.0420861764195408,0.307302280337277,0.320286871890903,0.682869497982832,0.315703880372566,1.22561136141443,0.062719015532411,0.723866152111319,0.411604343167439,0.0831400493273673,0.249706785645106,0.249706785645029,0.682069284496954,1.07509089268391
"801","PstI.TP1277784",3,3752097,0.175922389646481,0.113558952555018,0.170832968192884,0.00398741162807693,0.0794117272739007,0.953566500757235,0.0592432853513689,0.00654312379085509,0.0998597993435842,0.0515764708963521,0.129868488942554,0.454847051499269,0.209956475614742,0.229805798407346,0.898491239330446,0.014040902519165,0.0140409025173954,0.367243723737411,0.0200220341866438
"452","PstI.TP1075072",3,3875096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279","NsiI.TP774307",3,3883631,0.206762648352849,0.209312247498813,0.150437034831404,0.00225965973614059,0.715547287307175,0.0527803553238225,0.305127724264084,0.267712112288469,0.505440702590866,0.132027970280888,0.134392664718449,0.541979323627525,0.391786916619421,0.0969091275637594,0.0579242180733896,0.346439223349526,0.34643922334005,1.14263814590013,0.281424076483522
"2174","PstI.TP831238",3,4140006,0.219710225994922,0.377964369596559,0.193055192959432,0.154090743420248,0.0797914246944358,0.0365112459113943,0.02726205858901,0.0305860116852157,0.0218303457340928,0.0660663709977026,0.197440496100807,0.162373665752902,0.168107336267859,0.235076031379581,0.143287548559317,0.0641047518818517,0.0641047518721968,0.348556151379801,0.0928664618571222
"2134","PstI.TP811351",3,4140044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1110","PstI.TP286131",3,4213473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370","PstI.TP1027273",3,4274869,1.0022582987752,0.875631356976684,0.769672963450939,1.39670308543186,0.818338374850735,0.994724065258534,0.712856750560622,0.97133174873123,0.533953145191529,0.0713045360906216,0.522529924481624,1.64108270705943,0.928669218828126,0.363297499296979,1.27338378322775,0.911246769021195,0.911246769000629,0.108799588033361,1.00800012442472
"2355","PstI.TP906047",3,4276001,0.173226538953954,0.0345657546779079,0.133874578082121,0.379289511696965,0.190629580177529,0.386271130671892,0.0163875476342227,0.0639931716050885,0.0446430731209755,0.111569622656159,0.140535689323901,0.260009102706703,0.454790886176642,0.889987306359032,0.154676486673956,0.0945652255219008,0.0945652255235879,0.300087254069486,0.229724119578065
"1948","PstI.TP725292",3,4449847,0.542906730758683,0.93689847494661,0.506470036369342,0.403154474855884,0.647155433203053,0.484928056192057,0.880220484464675,1.02639943715801,0.375923524725329,0.786616382600323,0.440696993573898,0.10496874966204,0.259208684258353,0.299073546529685,0.413243782874877,0.998301857783623,0.998301857774299,0.128765629750184,0.430937640094528
"1803","PstI.TP653230",3,4507877,0.442276631611787,0.432172077485321,1.1919668852446,0.662548435270487,0.0339976743848872,0.737941416402925,0.21692375783311,0.0116078992992003,0.35247618997796,0.0143818466348615,0.368925872833941,0.640369439424479,0.304382981412554,0.295562074478394,0.854027126339479,0.0893703549935892,0.0893703549930796,0.325919224106988,0.696851478015375
"1611","PstI.TP534942",3,4552949,0.0277500954646638,0.0158982735546193,0.188005512686511,0.167548621874174,0.305312477580113,0.374057063794731,0.0058769796344575,0.135602118519425,0.0545729451790329,0.127688599904414,0.00498794921302119,0.49367265825378,0.456439758982989,0.878530099635308,0.0885547669744124,0.0492140914985666,0.049214091501178,0.529018564194104,0.13188199539563
"1982","PstI.TP74252",3,4598161,0.176205194512125,0.518647538942763,0.0428151818072246,0.344434666035548,0.0661838814660275,0.0413532869462148,0.246470499118633,0.120599886087934,0.497087640507001,0.944515940299495,0.471930488553452,0.868591397421494,0.190135334608482,0.451903587514238,1.04092683173409,0.0858409859007442,0.0858409859039578,0.323977775315667,0.0275081640092534
"2484","PstI.TP967109",3,4646186,0.215802228133894,0.211850360291709,0.0862775525125518,0.27780389994419,0.711088970756177,0.332624759432959,0.0551874176361395,0.075105860083346,0.121314919383168,0.148424091981455,0.317931664711889,0.241922875893151,0.404130937912591,1.0550798992946,0.0150775600345395,0.00204233994827425,0.00204233994593743,0.418476106366746,0.133043945444811
"1304","PstI.TP368020",3,4665593,0.365366069141013,0.185627642070927,0.474000971970843,0.459275912278874,0.533049227831199,0.229633200741645,0.149951411313118,0.00373883758255136,0.248393200063475,0.0330467557625354,0.0901224814949119,0.195097681499695,0.163216972739349,0.0339354617315803,0.543850215103882,0.101463168449101,0.101463168461202,0.30677264061897,0.47325709917214
"1997","PstI.TP747067",3,4707934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1869","PstI.TP691334",3,4847914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1792","PstI.TP643379",3,5147929,0.600527301177508,0.634137926838576,0.598096388982467,0.677533794194535,0.449455603808901,0.804993285926752,0.421342021957094,0.172960018732279,0.629067598844349,0.132493810988173,3.20389257029685,0.582395184840333,0.521822634752884,0.220982364557169,0.107655373459423,0.456075100416487,0.45607510041123,0.118814060665652,0.658011467652593
"989","PstI.TP213720",3,5231540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2027","PstI.TP762772",3,6044042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"939","PstI.TP188641",3,6088178,0.630277096030632,0.311367199880789,0.466959950205889,0.701302296521085,0.523659442073726,0.54353824843994,0.957357505023616,1.2102779156433,1.29563677265698,0.326536130559906,0.731666872249941,0.749649578072705,1.0405389241021,0.964845214083278,0.660569949680559,0.890077596499753,0.890077596505186,0.177460036991386,0.616907302018831
"1165","PstI.TP308152",3,6124917,1.00223555095093,0.739398333070238,0.182905576163434,1.24558707133334,0.664468102305765,0.125680068305632,0.342799640034327,0.354963241186751,0.272553066119093,0.274771292936592,0.11288257378454,1.03000658170883,0.165204635608058,0.57442408192479,0.454956250287702,0.450284629752706,0.450284629746673,0.444452469516995,0.744681279169852
"746","PstI.TP1246489",3,6130583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"688","PstI.TP1206934",3,6141050,0.653265159744509,0.434295371617584,0.446290473081338,0.281882589345288,1.11933077998433,1.2612459957933,0.83581167803227,0.990286779815684,0.539680204716546,0.126061904577858,0.225971459437803,0.224124533343727,0.0509140928371573,0.969614018488074,0.0311695657103031,0.880824484014901,0.880824484015115,0.104336923660058,0.476692015749411
"1359","PstI.TP398580",3,6360865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"877","PstI.TP154327",3,6603820,0.442069286914785,0.272860273112785,0.417280443293502,0.447749937806823,0.0233390578603127,0.0573752352725429,0.0536545254334958,0.156686377657224,0.0946548465445226,0.168579322148861,0.453588619063833,0.0849504970360343,1.52915909082272,0.0114491925457436,0.882699247652408,0.131620612864848,0.131620612864183,0.466628363479572,0.533909550137741
"203","NsiI.TP561476",3,6721083,0.109832280620379,0.0624315717126008,0.0472052782697803,0.319230397494866,0.16063989819834,0.625079926219687,0.0521911384080863,0.206625142380906,0.0295967839248995,0.378236725017489,0.153626942969436,0.227919512792723,0.237708181095959,0.856522709355283,1.23893733512502,0.175086126018384,0.175086126010843,0.397507903242309,0.0906456527290718
"1843","PstI.TP678449",3,6895124,0.0935689549665594,0.0621707639025037,0.119190158554107,0.436299604640983,0.0727593766706945,0.216505191122526,0.449331015903338,0.650612907472767,0.246238621778194,0.0553693092375055,0.0113175506562561,1.58695005183998,1.96230695846183,0.202437896739065,0.731421591444712,0.519143167443157,0.519143167437324,0.161927162951608,0.258977764207071
"1804","PstI.TP65397",3,7162104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"721","PstI.TP1226186",3,7342289,0.638959503499577,0.0653038320759541,0.657549971708465,0.516037336895108,0.583956024579949,1.00739059598024,0.705555136399955,0.593453981119603,0.811826141216731,0.25355713892321,0.00450434834853463,0.338015913730351,0.0419736621364606,0.383805509066078,0.101851650021192,0.666464760923968,0.666464760934659,0.602454514734933,0.734278767740532
"186","NsiI.TP527435",3,7664263,0.330149335177645,0.656609271053781,0.326120066236696,0.182468560255026,1.37891242029213,2.50536937935701,1.38502937832528,1.34545562942607,1.03851632519225,0.00855381202453941,0.224909089290111,0.64745976076654,0.0934678857366505,0.170454919240958,0.359934520025755,1.48293212782493,1.48293212782183,0.13789191646693,0.129959150692372
"170","NsiI.TP502976",3,7719502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2154","PstI.TP820558",3,8412197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"724","PstI.TP1227132",3,8500895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"692","PstI.TP1208950",3,8740326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2130","PstI.TP810363",3,8828897,0.285322331573002,0.320094156870648,0.487745658571686,0.116254582379399,0.508919278627627,0.881260657872058,0.410407436539486,0.439758180294487,0.415832508252275,0.237927722706849,0.149698412731791,0.23205173161424,0.0695118610861112,0.365253401195619,0.295533847663197,0.397929332262196,0.39792933225428,0.0619146446453837,0.280983049440658
"1027","PstI.TP241235",3,9336109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426","PstI.TP1064081",3,9621573,0.14221480862568,0.157089505161399,0.0410397007872986,0.0469310258900392,0.0394807038164761,1.25152875428786,0.308904516150318,0.300072692178108,0.238353395615415,0.0223031407980784,0.00372286417288076,0.6207557050121,0.494990315085588,0.106497275793954,0.0798665595379856,0.346166118805506,0.346166118786714,0.442413420029026,0.0598505198396265
"1966","PstI.TP735032",3,9654444,0.448485755589278,0.345200847071931,0.170777855923044,0.14134029333365,0.451397277668168,0.874581862874808,1.00593621118687,0.774794408699542,0.967346931565223,0.204804451363896,0.368575215893028,0.072162784561127,0.560709093262252,0.543538256344826,0.145534031645645,1.0305352606164,1.0305352606058,0.00593155660700162,0.297162164698659
"373","PstI.TP1027916",3,9697919,0.183500753190132,0.0809399053445947,0.128903122810766,0.409882500472225,0.218208298459059,0.146155809689822,0.0217136116222847,0.0428114583003089,0.00763583470474927,0.337724340302822,0.219487368063278,0.359163468374413,0.024326082704609,0.0082300064104959,0.0542283072578603,0.00286227217377659,0.00286227217433397,0.0598751535400247,0.243997681266749
"1673","PstI.TP56525",3,9789280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2229","PstI.TP849286",3,10316458,0.0694919066011171,0.147748072390822,0.0429467190964411,0.197191313471416,0.600857230624342,0.12527136043269,0.148596161691625,0.18796796089901,0.0576340581356082,0.0974371502141393,0.174669024301793,0.191249270151789,0.10342046304648,0.205147263809832,0.555052716456131,0.149812570455407,0.149812570460312,1.13970015031578,0.134977551979395
"1931","PstI.TP718531",3,10722354,0.0567589527677939,0.00927843680871506,0.053704213767409,0.512948915442821,0.181327157303954,0.255450448020948,0.169597142201747,0.14903268752452,0.142342273628523,0.112165865250889,0.38842843334185,0.496131759557759,0.299896375449724,0.164512848410264,0.756837364570236,0.202431381800666,0.202431381799626,0.253635291015695,0.0829715388597542
"1421","PstI.TP433171",3,10952394,0,0,0,0,0,0,0,0,0.233054052263163,0,0,0,0,0,0,0,0,0,0
"2363","PstI.TP910355",3,11278736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2236","PstI.TP853014",3,11408141,1.08659783706823,1.01477550614884,0.984669658674021,0.618312219383999,1.11774575922381,0.652622046859375,1.06381272122905,1.06873634075249,0.913030336581792,0.511397661020212,0.071938123031248,0.325706686622774,0.527527926450396,0.805512927834505,0.270841047420999,0.990443988526334,0.990443988522677,0.14505202872507,0.956825693075869
"708","PstI.TP1217016",3,11532831,0.242601887579507,0.409634022507455,0.322864618783132,0.493763200325782,0.191444379616883,0.254086453421084,0.0234318124724317,0.0323250785866138,0.256273397852958,0.566496658264437,0.0468863046483417,0.988954359951044,0.0298779736206013,0.0938336081150951,0.269479264315865,0.0418056213266657,0.0418056213189004,1.15014659609601,0.258921265520097
"583","PstI.TP115547",3,11558444,0.13587757001201,0.031674156630768,0.0322373868781867,0.217804783167581,0.669491690747116,0.134157708765083,0.0220875097388887,0.0251453489113475,0.458503003627539,0.553068213876237,0.372909276342475,0.259202105536531,0.0318804599237842,0.268852683050387,0.0520854717767173,0.0592184751603376,0.0592184751625082,0.430965928491688,0.0364130250989384
"115","NsiI.TP434679",3,11842346,0.536504916870738,0.284047071283889,0.704214145562451,0.357019036535235,1.61049811458997,1.19796150871958,0.477746522031985,0.711236946284828,0.282723379882221,0.0677638983114209,0.191553629739665,1.18988062484585,0.0217115026601405,1.55984038368706,0.296023615811792,0.595382172758655,0.595382172750348,1.20551088058852,0.588694259471478
"1723","PstI.TP597894",3,12103125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"785","PstI.TP1266207",3,12109877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1386","PstI.TP413401",3,12299683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1091","PstI.TP273678",3,12316343,0.907712951050177,0.419895459325295,0.945279244907585,1.38448946264142,0.835793430252962,0.180855958347966,0.113920983273599,0.0752037188703447,0.366435451089199,0.353761303193682,0.256254671858062,1.03147666635034,0.361478035118002,0.0873914709700663,0.0936608671948042,0.102663494239535,0.102663494244296,0.0637152606497578,1.1960330358843
"1484","PstI.TP460053",3,12467100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"974","PstI.TP208155",3,12469663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"982","PstI.TP211419",3,12715735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1167","PstI.TP308412",3,12715828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2256","PstI.TP861895",3,12987175,1.11592488611767,1.45562604532246,1.62253677396076,0.545761644659933,0.57614338366414,1.04304470946113,1.36050892757311,1.08078947815603,1.29318428377911,0.279823873235655,0.584222548775509,0.693624553100233,0.464888485952124,0.378677816423662,0.315159195578688,1.16043286450731,1.16043286451338,0.957475233093722,1.12776587157299
"119","NsiI.TP439808",3,13233852,0.639544911751193,0.999127618192095,0.430412729567699,0.722712400619204,1.48019209510845,0.197278783402255,0.125896182202248,0.0311609973443502,0.0644451683148673,0.197433882124957,0.766428097614666,0.139349543512094,0.391139113754215,0.372836142881637,0.218956490767918,0.138307975003036,0.138307975001843,0.0640779687372191,0.462700493426013
"883","PstI.TP157488",3,14637148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
