"","Name","Chromosome","Position","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","FD","SRD","ADD","mc","Yld_1","Yld","AIL","CmDW.V"
"2643","PstI.TP747261",1,76107837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1480","PstI.TP24084",1,76155984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2236","PstI.TP551527",1,76166616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2621","PstI.TP742499",1,76179984,0.0364506981816722,0.249676754607975,0.039497446641833,0.0000402330358572695,0.0392786256419189,0.388146898912788,0.152497229871397,0.289233266446583,0.0240429732289341,0.543591640898262,0.191648928647414,0.110508584113994,0.0179799910178752,0.183994755455803,0.320553663478566,0.21602671789471,0.216026717899293,0.199125591779088,0.0847910022470991
"1663","PstI.TP314244",1,76274649,0.0245608047278095,0.154495474758981,0.00186346921643746,0.0826390452476341,0.243583286849455,0.689937599562417,0.325846747741972,0.319461024987163,0.261739145368005,0.0630148744820235,0.189025847425877,0.00512984247836089,0.0922372694543765,0.366395697947853,0.0487491094327457,0.310842404519384,0.310842404518714,0.700343386906555,0.060713296765022
"713","PstI.TP104467",1,76678896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2147","PstI.TP52592",1,76810927,0.249913668640791,0.019541697275625,0.192774369773465,0.0219772655883632,0.151290771752287,0.109688279621754,0.428703137110149,0.598889441287728,0.203634140566012,1.13313768714229,0.151089803468009,0.140531298394883,0.0893722627243667,0.154954387182293,0.52569994656985,0.604219820438032,0.604219820440685,0.377031175109781,0.229900835783489
"843","PstI.TP111007",1,76814269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299","NsiI.TP457548",1,76928921,0.0502741790941788,0.0578550407969869,0.0856308638202488,0.0189107115447272,0.201444227850692,0.370474470873283,0.538594074602502,0.413200940671663,0.0982429610643685,0.617612374123601,0.0813406831710868,0.113187886821334,0.0384509388297367,1.13332729061539,0.764090868162657,0.436380161039114,0.436380161041764,0.18771894704242,0.00736037176383376
"297","NsiI.TP457459",1,76936701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418","NsiI.TP56323",1,76939788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463","NsiI.TP631040",1,76939823,0.0600868668475438,0.434916119923098,0.0247545148222627,0.0288650842779793,0.0445907313264409,0.128984449580712,0.283335593948706,0.335276680377624,0.417511258392535,0.157438481373535,0.0340418975628602,0.0967131892450985,0.398770738347455,1.5579322046958,0.796990931301627,0.33332088565099,0.333320885650278,0.281046054940569,0.024060487282256
"2952","PstI.TP864305",1,77077806,0.0392153118262267,0.427101413915966,0.531910230286929,0.0466436781434074,0.00923254330315275,0.77901123893479,0.0792131828443376,0.0652456256131439,0.27425754299561,0.645344952369116,0.00103006477042768,0.621909343816969,0.127559141594142,0.200335625820499,0.0552481413886259,0.167483331611504,0.167483331616914,0.939614146170909,0.0446013924502529
"2200","PstI.TP543309",1,77166071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1450","PstI.TP221089",1,77184045,0.279454936320007,0.142575681458729,0.087924004975064,0.491468962314801,0.0763657344488365,0.739325896906646,0.146140346108387,0.125955378496075,0.297531197233956,0.017655804051246,0.503601377805032,0.154366127719381,0.420360072570399,1.43959525960668,0.110898074732157,0.153351988605258,0.153351988605384,0.265455442182352,0.315048843470534
"930","PstI.TP1151255",1,77213117,0.459981577024988,0.451278256651578,0.354162642480004,0.512846210647782,0.104276061843076,0.0020434398975086,0.299827956598797,0.361593608634028,0.331248640429354,0.0768366033911466,0.0725983272125135,0.276540304564237,0.0775253461213277,0.0704968753148184,0.281087726870983,0.30377800280264,0.303778002800813,0.541673005022054,0.368384879648861
"1382","PstI.TP189885",1,77223222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2859","PstI.TP833275",1,77225365,0.212816340538401,0.121826664261824,0.0648458525661273,0.170477488404365,0.20351330592463,0.678090050315085,0.315321571350122,0.406791949452633,0.215028713983418,0.0927677723704053,0.0295144232488335,0.967063435903608,0.0910797080563072,0.151777270081557,0.00273309814346854,0.349848751277591,0.349848751271801,0.112017569195122,0.171424048485534
"1666","PstI.TP315020",1,77386737,0.0706833526801435,0.0353708767510126,0.257200792035825,0.0198505013228541,0.0744755461020503,0.0821836663589293,0.478576169581526,0.692760924068913,0.410576197889727,0.162880147074706,0.0532391881635315,0.386574958762071,0.124856704071591,0.778096997162342,0.664051971117123,0.544288829894056,0.544288829898197,0.104462317171323,0.122239765051822
"2239","PstI.TP553319",1,77643893,0.0673090375410827,0.355531171366225,0.137882173116674,0.128337218816033,0.0926610529614457,0.164267278812155,0.141118871406016,0.285852717599975,0.222665937317154,0.0104412905135102,1.89316790232405,0.0589203560048985,0.780342550247854,0.672845152337471,1.05255002814234,0.246560834126332,0.246560834122609,0.529327555171597,0.080611971453668
"1908","PstI.TP411298",1,77771698,0.438322325366929,0.244267964960296,0.890927774947661,0.723947455357654,0.0390160500919943,0.895667276936619,0.440903434603643,0.223976674424119,0.28166190562951,0.0852591634010924,0.0175857608505966,0.164473252732734,0.771935919918778,0.372206933013179,1.75091540812449,0.239429731434602,0.239429731438854,0.328806066293476,0.728543444736088
"3182","PstI.TP952321",1,77832524,0.0248421565204159,0.0251047165211671,0.214689497827413,0.161092287413582,0.275992020692839,0.186955765066381,0.0574373171518426,0.129642624383615,0.160890886725173,0.256414683528569,0.183185072632445,0.0738573932612412,0.398477700867286,1.10793061606943,0.128090482612846,0.0938414876062725,0.0938414875952379,0.184467316646743,0.0599432280629278
"59","NsiI.TP193091",1,77956626,0.291110743537543,0.110702182619757,0.0875794949146958,0.323540497079987,0.411002623355723,0.785272178437774,0.356620829372939,0.301255345983206,0.00517891682836229,0.582169483860526,0.186527240892688,0.514123994484745,0.234123618129854,0.97928754968794,0.422655110517464,0.301532497594886,0.301532497590307,0.60539827458561,0.315491560378053
"2061","PstI.TP478966",1,78077218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"571","NsiI.TP806896",1,78145059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438","NsiI.TP590554",1,78156460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1232","PstI.TP130255",1,78156903,0.0170115559618626,0.0264578476631629,0.0309497581558865,0.0758120166107407,0.0498461316106123,0.72257377108758,0.160880767078698,0.315912489231309,0.028691701639867,0.661338808376377,0.0584562817227949,0.402821974513143,0.0774884491303843,0.148681506681127,0.60467087882409,0.229424747493776,0.229424747489651,0.186087892798297,0.075317153587217
"2025","PstI.TP459121",1,78162835,3.990155592395,3.41070740643276,3.92135734918442,2.75756894077983,2.20187441579646,1.06561928319135,2.81653115530699,2.59525683203989,2.59694421116402,0.350433275326457,0.336666307421831,0.45135881105566,1.15146361710328,0.0989913563701487,0.0825293373794478,2.61040303445639,2.61040303443965,0.589619174617334,3.64729357322775
"2412","PstI.TP652837",1,78182401,0.123593261115851,0.192888505468596,0.384671408952552,0.0129578289566698,0.197107404195016,0.199826074376373,0.0516170613910408,0.0494209438006145,0.137054688254544,0.219448538118873,0.482682774278314,0.215121088037028,0.33585503470166,0.0253662283565368,0.362984658521182,0.0622654126663986,0.0622654126585159,0.311347771062002,0.119766868817055
"2291","PstI.TP588109",1,78200524,0.656193620829911,0.494021935451699,0.536781898103936,0.481497234288223,0.588365931003624,0.0896481594731016,0.155657811263887,0.121538209842044,0.0239883931185247,0.065913269947316,0.477143609972478,0.271493609693011,0.217117582492094,1.08276970062071,0.0386251652474072,0.186378850776498,0.186378850781531,0.00503166974627313,0.587988496338184
"918","PstI.TP1144768",1,78240904,0.256541915093934,0.548409184757466,0.0374440990969783,0.0593904497320569,1.64488669741592,0.28805265309813,0.153548554813664,0.241117757575508,0,0.193660457792414,0.00682778694056614,0.402540806645342,0.00509908270525026,0.319932632571868,0.363134571508761,0.193199372999752,0.193199373014315,0.78177998471024,0.0857298267309432
"3205","PstI.TP966300",1,78332944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1441","PstI.TP217199",1,78396312,1.15881672415017,0.1244850717028,1.10027396968848,1.00946795686789,2.12724467089833,0.0993301234324687,1.51785490540712,1.07727128178072,1.38448950633998,0.222539856140667,0.0622679381205647,0.643930801359623,0.151217959757946,0.180416194117928,0.595028844899003,1.41000174961708,1.41000174961965,1.56114757907229,1.42933688305723
"3152","PstI.TP942471",1,78400363,1.15841774893667,1.18922859123339,0.675132618973269,0.506400492852915,0.743118702706373,0.216932567510318,0.657880714101359,0.710163131032439,0.607010455143918,1.76347398349729,0.0626464362905415,1.53158454850207,0.455903168606712,0.32823384152396,0.167668854705703,0.734725410305403,0.734725410306031,0.217348500710085,0.759260729883675
"2453","PstI.TP674153",1,78459110,0.491306505659634,0.447977901566378,0.639768375030664,0.538707107867891,0.393838283650953,0.832253468687106,0.784227910487943,0.855518020079637,0.670283873295752,0.506468408480829,0.793264408789055,0.0990862371437155,0.00157842121732813,0.230446761570316,0.438712483654497,0.785486035659931,0.785486035663183,0.171592169642271,0.588452489655575
"1612","PstI.TP294664",1,78489046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1105","PstI.TP1221179",1,78509132,0.646628411521232,0.873999962797182,0.936666152365187,0.423774416190412,0.499867643603673,0.0893866573631271,0.461810457058095,0.412506392183803,0.564899229265452,0.106272413594621,0.174990486742885,0.549808587364353,0.0350380293764975,0.288096963962312,0.658117375486317,0.405054229128849,0.405054229128375,0.297973411077087,0.635214686879319
"793","PstI.TP1084987",1,78521283,0.604717847445785,0.274014678530721,0.378246069155257,0.152173992485274,0.656478390954443,0.194179784815954,0.0108390531829045,0.0432004229191635,0.170637871718559,0.140469761213625,0.0767170709221806,0.113282765705,0.406903886882712,0.45400690292291,0.337949001965757,0.0633199986028245,0.0633199986048391,0.247711033003651,0.532442930537916
"322","NsiI.TP482275",1,78563222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2783","PstI.TP803259",1,78564283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2878","PstI.TP837802",1,78565577,0.144710385521113,0.156381226747828,0.00249646281035632,0.0274984711624626,0.444262392049253,0.406783264211791,0.000512931274820402,0.0925575000886917,0.150556852333773,0.272312776965952,0.213649438244719,1.02049499110339,0.51920469661988,0.0949441007109554,0.274156901969289,0.0706842753251744,0.070684275327666,0.175511397543208,0.034354563450097
"2868","PstI.TP835300",1,78565589,0.267449580315257,0.329330639028246,0.316109266414792,0.0459199949374071,0.245486414252444,0.332476043229493,0.0745187497873572,0.0309755169114977,0.294229122040761,0.280189391419336,0.542463033147478,0.557564317486743,0.70751076065819,0.000405659845949638,0.640046212092942,0.017204091043783,0.0172040910469128,0.016379662666078,0.185292141420102
"2382","PstI.TP639503",1,78579633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2145","PstI.TP525604",1,78648237,0.247348951968439,0.0119979319208209,0.0351635442428646,0.203404737200124,0.825447594548241,0.489468436813469,0.234385939086273,0.332131460142465,0.0671937051468859,0.717713929681152,0.0877887722618026,0.341850769076356,0.240204906120949,0.260892675696151,0.190479205184994,0.353728350717994,0.353728350738057,1.07665206095407,0.222950868004197
"1297","PstI.TP151617",1,78724834,0.502750899267929,0.169646703614093,0.311812225066757,0.683241074883132,0.266015784203613,0.125191504144961,0.150356214832653,0.210199769382556,0.193729072210295,0.757481078079303,0.150569258902833,0.477650054442258,0.307671688737038,0.0112422557561396,0.0131720644711406,0.176634843886459,0.176634843885758,0.0288385662696369,0.563921744228783
"37","NsiI.TP162258",1,78726606,0.129465547474055,0.193184590417587,0.258454794311349,0.000272996582124136,0.996858308039784,0.327053477862966,0.193350203368594,0.207477528700552,0.0673925987378783,2.16957242716512,0.0412806156740374,0.788377123732322,0.159863460817021,0.452440169696345,0.159138320246776,0.305116361762269,0.305116361768395,1.56053346258395,0.273657632687514
"3213","PstI.TP96766",1,78742126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"775","PstI.TP1072616",1,78788131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2066","PstI.TP4803",1,78818384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1049","PstI.TP1195390",1,78927004,0.136065983202363,0.376781380064633,0.261552964956712,0.128957451829498,0.298446445327657,0.0742371411570199,0.074858830908642,0.124417944080217,0.0667302951253405,0.831296951565545,0.935494349936395,0.14899936993167,0.146818485813864,0.500094578825894,0.860448037192638,0.153912850613355,0.15391285060875,0.0903684877728202,0.0528351591201547
"1777","PstI.TP353803",1,78947488,1.31969798912758,1.36270075861983,0.982873385027881,1.08528729942398,0.694719548379734,0.01590384326308,0.477274448344071,0.276264884280691,0.554979063912023,0.121735914856196,0.260882375403892,0.719606693478356,0.0612741278054267,0.220288905439385,0.0489820073217395,0.454975763398901,0.454975763396648,0.742357096027357,1.07264289070509
"2933","PstI.TP856970",1,78963659,0.2410765805598,0.354729178205646,0.0649640309503539,0.0957979749632794,0.120987032470912,0.221054967879724,0.0276092812569468,0.0783637320160464,0.410196419327929,0.0434400085766896,0.460159632543399,0.738900903382754,0.0820181945783107,0.437537548592424,0.569383562181304,0.00232469838175357,0.0023246983843086,0.83378850275453,0.0760820795724757
"2296","PstI.TP593279",1,78992355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1960","PstI.TP434977",1,79165905,0.453408369698162,0.459636471039683,0.345812336510926,0.19731019709308,0.543476270917525,0.128374612912565,0.436920020532643,0.567672978228611,0.529639980230794,1.29543045547623,0.256564483381848,0.000138994476612649,0.948076596794133,0.826032471596869,0.894221413304915,0.578718089591084,0.578718089596177,0.0297880087955863,0.359226574185049
"626","PstI.TP1010512",1,79440784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3040","PstI.TP898259",1,79442910,0.146118493689642,0.0648487107236109,0.00239772121347443,0.113446378418454,0.0344638581145636,0.274198214194384,0.612356935679148,0.535320761804245,0.872476891878405,0.160460452414165,0.0314800862176293,0.375667908006421,0.827092543463862,0.369360925035642,0.00666267333708175,0.5852300538684,0.585230053852475,0.306501331339764,0.0878865473269867
"456","NsiI.TP621776",1,79466998,0.40244296872356,0.09622868680841,0.419748189024627,0.541295694153946,0.237585858273572,0.059299134099529,0.0683229315383968,0.0221699752061571,0.0506575432638732,0.280082516001475,0.0537817095350912,0.275331774090518,0.357058258593542,1.27489637772075,0.228724585301132,0.0630776887737259,0.0630776887663676,0.0973124422832981,0.638584113673009
"1603","PstI.TP291200",1,79471623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1346","PstI.TP172804",1,79485436,0.258932432953888,0.101388674885091,0.0583302432372773,0.0863146174199436,0.235348400095739,0.166886028679104,0.0794560567148135,0.217208411115757,0.349712097014757,0.0853367952261516,0.236655889786628,0.331623422816482,0.150856018190345,0.115679510955303,0.140158752581075,0.0681511607366977,0.0681511607360696,0.598846582337512,0.269231028664832
"2340","PstI.TP619305",1,79505879,0.0848305624921976,0.0210550890042114,0.142130894142376,0.0192934019292629,0.708063950659108,0.145495297075705,0.127066104937729,0.175148899144324,0.409815648215329,0.270532184366164,3.40104749592585,0.10289448391085,0.134362661135728,0.318333944749664,0.308580559797952,0.139612816580996,0.139612816583953,1.69791972090311,0.138551443877529
"1096","PstI.TP1216566",1,79599777,0.0943731071408303,0.177930857432044,0.310471870585273,0.335395646775975,0.227041304591754,1.04670808159895,0.101320065820955,0.248815837359296,0.277965573063928,0.0794308037881398,0.183732108063752,0.145787668836312,0.131896876552691,0.366243642096297,1.50807164916112,0.24650985455576,0.246509854553832,0.487026684251215,0.164642538203703
"2686","PstI.TP77067",1,79664579,0.165954733104507,0.383993902069702,0.139474036063787,0.277399476699444,0.244666948982536,0.613668561137263,0.23208385565451,0.24545283527757,0.295885313572929,1.69674400877302,0.0686983779569898,0.323306068965989,0.833305628837821,0.288194855696129,0.0974871016200342,0.273524772913533,0.273524772914405,0.223180419421198,0.292340357409874
"669","PstI.TP1025772",1,79665639,0.00107926904694823,0.151983007430893,0.13408045555773,0.543525829192229,0.0436026868258835,0.27515165220498,0.119425479861261,0.22112551735489,0.185510495508658,1.26810442793656,0.859597445903544,0.298763680091938,0.0288704323476641,0.688701209813801,0.703219028821411,0.0964473507605912,0.0964473507577663,0.238101280348678,0.154306134268247
"294","NsiI.TP454955",1,79688846,0.135060886407976,0.034575433829598,0.0380804231271172,0.171072162849719,0.0114563969994061,0.138708869707837,0.142928035087292,0.0407955538640641,0.15692224316571,1.07023960327695,0.266858092208119,0.0238595161867701,0.269300597538647,0.282062592614665,1.51792622106259,0.00534299867800206,0.00534299867140339,0.0352812844924675,0.135441096305278
"1178","PstI.TP1259171",1,79892318,1.51174010145464,2.07025550170327,1.12038193937919,1.154555959496,1.37282301674709,1.86978197239023,2.07252725594549,1.91758175239652,2.46256636371778,0.800416583708137,0.13357824689534,0.585346770810408,0.535556598411493,1.16609881732311,0.0068303653325578,2.0769611421326,2.07696114213793,0.352786327014814,1.19840895847078
"3180","PstI.TP95174",1,79947590,0.370687803594092,0.235602557523415,0.224365954332718,0.457530633253402,0.0171364853208707,1.37394540779588,0.760386619676447,0.852924741463078,0.256262260102543,0.743383584260722,0.235466904220734,0.762557366314914,0.377309142606725,0.0339113300375557,0.51415641713397,0.721804305630815,0.721804305630837,0.181045138681056,0.341299005934136
"1493","PstI.TP245404",1,79960134,0.308642257411344,0.0817660237420555,0.230388135277194,0.58841020501433,0.0820437071712917,0.713983383860437,0.333627997874446,0.515138899200762,0.0362695002537714,0.203533664115969,0.0498437494558136,0.734432530045742,0.17629261057772,0.127467849584846,0.89267347689323,0.476582414853061,0.476582414837197,0.0321327961317812,0.470188424486917
"2917","PstI.TP851463",1,80479917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473","NsiI.TP655257",1,80728948,0.486456376116787,0.526293061934114,0.373372365045159,0.355363038045292,0.410842002127655,1.7727468949644,1.05311401012205,1.12324077659851,0.740754729246214,0.558073403789472,0.457994465976187,0.0567303142239835,0.0643909951352383,0.210314430912549,0.148269965228684,1.16429158196842,1.16429158196106,0.00736542497249213,0.386467092468963
"236","NsiI.TP418719",1,80872893,0.164068061952756,0.0109074404334773,0.101922380042383,0.138542405965738,0.980291857844274,0.476925869762236,0.329612173549519,0.289569486768659,0.234565889054098,0.82248226631505,0.0674392360030801,0.472533165873653,0.108962904910103,0.119203315045896,0.153572696608753,0.368235307907629,0.36823530790837,1.3194491416404,0.207483851148736
"2525","PstI.TP703969",1,80877289,0.832931351744759,1.4228188506152,0.444842837762662,0.459416845013905,0.0959680529281302,0.301263441535239,0.428381310752448,0.412096245460867,0.207768282242035,0.115523482870138,0.0343508251413016,0.13903115876741,0.285356558069476,0.161672739281805,0.125296530123943,0.37944029427453,0.379440294264504,2.5492010781352,0.451097169644759
"3266","PstI.TP989477",2,124717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42","NsiI.TP168250",2,153697,0.411312120183417,0.50358649331121,0.10006864399853,0.524779556672465,0.498408292819696,0.0269634669919499,0.679386477181377,0.540214329320772,1.39275592504452,0.00313954746553125,0.739056913719554,0.253637672379246,0.142995046037952,0.173407684637144,1.46630766320523,0.560264370664275,0.560264370660763,1.56457418129672,0.6395691123778
"218","NsiI.TP39740",2,186613,0.382751107140028,0.0820106966199694,0.493219047744364,0.216646976019766,0.342215948032595,1.88247486362524,0.585523320236746,0.491673141395687,0.482537512698284,0.654983725689434,0.735929531884095,0.145683282887586,0.147054860799104,0.175559064783517,0.0685918554796045,0.584501501960928,0.584501501936096,0.185416553387321,0.476796645725379
"1313","PstI.TP157588",2,329470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2262","PstI.TP576366",2,375350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1404","PstI.TP199591",2,465963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2914","PstI.TP850631",2,602280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128","NsiI.TP282888",2,675031,0.129009410757498,0.250882117246615,0.111635753434235,0.324847767724078,0.815450516310907,0.0393974081240205,0.066079477978163,0.0954494476405986,0.165972277483941,0.520241343121722,0.0064602236016523,0.577424239909009,0.465533600826553,0.0771761984934538,0.217586022611571,0.0803223843962519,0.0803223843966624,0.678883532111522,0.142482918845709
"2747","PstI.TP790069",2,699673,1.52036396392197,1.25979759255359,1.09198334203561,1.11493539623,2.33265057984436,1.94936163849388,0.974091531591908,1.15155522076401,1.62464632082947,0.0775575554912101,0.402963757851431,0.16274668642101,0.471082226517652,0.188350163335152,1.21282554961272,1.24095970234309,1.2409597023319,0.601769656568293,1.40784452932797
"2","NsiI.TP102717",2,738120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1187","PstI.TP1263449",2,1474965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1795","PstI.TP361822",2,1673606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1430","PstI.TP211963",2,1768552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442","NsiI.TP594174",2,1893390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2045","PstI.TP470160",2,1964484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2030","PstI.TP460897",2,2074034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"859","PstI.TP1120910",2,2555547,0.292019914641857,0.825067749164486,0.101076574794661,0.10541086723017,0.338097086908727,0.740726858452914,0.366132172649054,0.629970901208261,0.298581968769132,0.353930932588758,0.0843019828080722,0.120569752009744,0.130664908267052,0.2038732089156,0.91792489505366,0.527746452217307,0.527746452214367,0.363447656992507,0.0309260174963733
"1793","PstI.TP360841",2,2832783,0.0400979508691201,0.0676393017575678,0.0195989692036783,0.0623822409886097,0.298799820962475,0.327383702025219,0.194796853186445,0.0732577905543324,0.0148145122550334,0.124166096067432,0.637796471354265,0.0387450370591576,0.450317972449358,0.0497489889556029,0.742473747265237,0.196398780308132,0.196398780310271,0.246722313803382,0.00477599886214103
"2961","PstI.TP8678",2,2984246,0.432224482767176,0.545002789890239,0.608119411703847,0.601308408189671,0.133311945369487,0.187355202773689,0.271339662788227,0.184695983199151,0.0191275714207791,0.778648840799246,0.806793402288007,0.142872996332829,0.790482068205287,0.956986735491953,0.187963083568026,0.312396854845052,0.312396854842629,0.209947793505299,0.570750158568872
"3221","PstI.TP972096",2,3042190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1466","PstI.TP229147",2,3390758,1.96043243980813,1.46376516620242,1.81878473854629,2.12363183819686,0.0922472803505913,0.793282075477023,0.780243886856353,0.780083468905356,0,0.240941236164994,2.15921896026466,0.186432263954815,0.716939990263354,0.0585713968485541,0.521849616043966,0.860206661633208,0.860206661632672,2.31856035000435,2.07335162914098
"1444","PstI.TP219584",2,3429973,0.284696657935027,0.711777476946754,0.0803377133295013,0.212770358766104,0.0749324772335116,0.0956718208888498,0.270853049143531,0.341007193660176,0.214520897196355,0.652056497940059,0.279919181982871,0.983129167096416,1.42770083172419,0.190421554637584,0.0492968268572073,0.236127898068485,0.236127898077964,1.3755606164769,0.0825508284779902
"2023","PstI.TP458571",2,3669039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2758","PstI.TP794569",2,3715278,2.40354510904937,1.69335198636843,2.31644626628897,2.25192783419184,2.20136000524267,0.754332848105556,1.29851730300116,1.18755641273841,1.9056746671291,0.0980604345658793,0.190475964191391,0.0318722407524988,0.859239879848284,0.256613768999461,0.106458711951665,1.27129930282751,1.27129930283438,0.103134124121143,2.59794972005329
"358","NsiI.TP505510",2,3810005,0.203668956448935,0.631684154770648,0.202192667871887,0.110322585585102,0.340642173929162,0.0910855055516766,0.0517551194543113,0.0603795327766848,0.317391969789482,0.190390359303226,0.148558296093417,0.00690781485380145,0.129708487511697,0.206176227156168,0.0879723545861276,0.065492606815281,0.065492606806337,1.45838669584339,0.0750018716149259
"2614","PstI.TP739775",2,3917222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2089","PstI.TP493468",2,4347785,0.26134391863163,0.309842276515683,0.0911676839723723,0.246557669828535,0.278297458945901,0.545443388019855,0.212212914975146,0.174320928871251,0.447982873155076,0.184887971099646,0.278934358532445,0.723154314698466,0.363470520865911,0.65147851433492,0.0916246675378681,0.16755229431618,0.167552294319839,0.066488866311667,0.101110349500113
"184","NsiI.TP362814",2,4591437,0.283499697864665,0.296824916732035,0.00443517836285359,0.474278794234253,0.0434669706160136,0.179638922974586,0.0485838024800727,0.0108860057103777,0.0879828607458828,0.49438009153429,0.0112931988058451,0.489801232118607,0.272811093078976,0.179795622143754,0.368467159870992,0.000067704984731943,0.000067704984731943,0.400801497057025,0.165764734855226
"2431","PstI.TP665435",2,4646947,0.270780117069841,0.209255723492803,0.0163980013260253,0.21237622933947,0.571903480065946,0.348833631944154,0.429174452277264,0.380909872433219,0.404685069180609,0.193733862772165,0.486475987309848,0.639856933901778,1.00331466382315,0.190065922474057,0.260040238455808,0.38023380595414,0.380233805954431,0.00586489891652169,0.152983513184873
"1743","PstI.TP342466",2,4686314,0.0708221921898812,0.551653339159227,0.188621150856222,0.05715534351836,0.112430225104373,0.194022947034766,0.131242827166087,0.0743717644803613,0.167001015613154,0.690726869236059,0.603972565570034,0.300316980260818,0.0201153326702071,0.0638419862720137,0.337891615693541,0.0852714247085953,0.0852714247088193,0.216994452767161,0.131012758545674
"665","PstI.TP1023443",2,4929930,0.788534938771675,0.82934159654441,0.943185088587473,0.153373649128295,1.24752006194408,0.574123521709637,0.733991537473173,0.917236033946082,0.221140152576282,1.62408460491754,0.0171161764997291,0.349556984358113,0.133305236805028,0.362576031292187,0.123777348920523,0.758083423549287,0.758083423543547,0.147176227667724,0.617655693450884
"1615","PstI.TP297282",2,5214604,0.0376083416839977,0.0207221853860848,0.0364057381033126,0.0509808399642589,0.355967287392233,0.123349411070136,0.396862905435676,0.45746792702241,0.549766731098675,0.180803019928398,0.0805362049763657,0.15135027571053,0.188344722376112,0.68856470420307,0.157746269647334,0.473481322237742,0.473481322250922,0.333754596046259,0.0209369787406233
"1482","PstI.TP241219",2,5225650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2273","PstI.TP580104",2,5389101,0.0760725324697612,0.0406103032560636,0.0592164515639199,0.703894947471984,0.0475775138499339,0.17412899035755,0.0790371748365146,0.118018559776325,0.167572697463057,0.436192203793448,0.0354139811757042,0.427750671085232,0.125182954228964,0.261888958906992,0.336095496362314,0.13120767747736,0.131207677483079,0.183474654340732,0.206236825781366
"2618","PstI.TP741957",2,5655578,0.162106554448553,0.10319649299642,0.161875178274964,0.00766729482289816,0.107616257629976,0.517925641071942,0.265274934369037,0.247748663103602,0.189713487080485,0.148654241233724,0.0505037893567659,0.000278963219853503,0.521549400062944,0.311314432791832,0.210442073191153,0.184600199831397,0.184600199829217,0.0516660098649052,0.184620734533688
