"","Name","Chromosome","Position","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","FD","SRD","ADD","mc","Yld_1","Yld","AIL","CmDW.V","rrBLUP.CmDW_g","rrBLUP.Cml_cm","rrBLUP.CmD_BI_mm","rrBLUP.CmD_LI_mm","rrBLUP.CmN.","rrBLUP.Bcirc_cm","rrBLUP.Yld_kg","rrBLUP.SDW_kg","rrBLUP.CCirc_cm","rrBLUP.Lg","rrBLUP.GS","rrBLUP.FD","rrBLUP.SRD","rrBLUP.ADD","rrBLUP.mc","rrBLUP.Yld_1","rrBLUP.Yld"
"1312","PstI.TP157488",3,14637148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"862","PstI.TP1123006",3,15144093,0.204890901049318,0.296959583587727,0.385177518136911,0.384570738210102,0.189570246348351,0.00776996503768004,0.0989881518308986,0.201260434048315,0.0169527776619169,0.204202337681119,0.397213228261111,0.0597983151043641,1.08718910714743,0.602780624500278,0.617601544403296,0.0943125944679397,0.094312594463138,0.828131753624795,0.26826135088934,0.623891543354302,0.50470826465387,0.411929108403966,0.412505042514601,0.646293448746274,0.98226808817724,0.796181071069279,0.629128799068628,0.961716843490675,0.62488149282824,0.400669949911474,0.871368156448131,0.0818108477256124,0.249585514177221,0.24121174782981,0.804798958213787,0.804798958222685
"1781","PstI.TP356415",3,15356034,0.0547890706706456,0.191932628505492,0.253609850061856,0.302124752010511,0.486960829081499,0.0883427799455013,0.0425034421854411,0.045615130692451,0.0424006363195229,0.159169725557816,0.192520988046059,0.138531746279847,0.446507272519178,0.951870941185269,0.0481415341376376,0.0864522742870723,0.0864522742848121,1.07727093439777,0.127032006261921,0.88147688716056,0.642787424295669,0.55768652356415,0.498741202413944,0.325866090964347,0.815938113513856,0.906768777574205,0.900295064497168,0.906983452610942,0.693154862930362,0.641917198978742,0.72688926274947,0.357678410988784,0.111719519412624,0.895073018732505,0.819497674892828,0.819497674897093
"2481","PstI.TP686919",3,15422502,0.243540160980539,0.361720128540195,0.00534453092655728,0.03624588219575,0.337168066782465,0.00430210413965652,0.34818484312118,0.741152046704297,0.083806239445606,0.479898069977183,0.0784348709421086,0.255080241766048,0.150684800460558,1.57334335637052,2.05393378064068,0.695579352064854,0.695579352041972,0.0407612619743188,0.0526390008239673,0.570768292461395,0.434790324904366,0.987769174833701,0.919928593210984,0.460078494238706,0.990142941561435,0.44855443689892,0.181488016112888,0.824505886402837,0.331208847922481,0.834766724848051,0.555801555945334,0.706830367081198,0.0267089394556407,0.00883214558918857,0.201567564307939,0.201567564318559
"1199","PstI.TP1270439",3,15756535,1.2834478660735,0.568286127867659,0.69795683859379,0.956129293693614,0.789681181836686,0.540004989406406,1.0988252077638,1.1838132416993,1.15437506565772,0.563921664687866,0.345986112778042,0.357665695188452,0.694368035443848,0.435154255312563,0.0142362581501487,1.1393404299193,1.13934042989006,0.121523723805141,1.16285847742751,0.0520657506236222,0.27021774917593,0.200467124732823,0.11062943803438,0.162300111491458,0.288399837002637,0.0796479848345402,0.0654917745755576,0.0700849768691241,0.272947006308379,0.450831120316922,0.438868393434933,0.202130553181786,0.367151870137951,0.967751252005919,0.0725537008607728,0.0725537008656574
"452","NsiI.TP616451",3,15756558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2447","PstI.TP671700",3,15764634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1926","PstI.TP419523",3,15768751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2599","PstI.TP730744",3,16373477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2425","PstI.TP662534",3,16373499,0.297310699402558,0.00712613369488268,0.10965087152262,0.161456411046953,0.0347870119355064,0.242509656283056,0.624692972924312,0.659645155342057,0.833708076292947,0.779408410744169,0.0137106575759177,0.118862793539178,0.789407223982895,0.397147042166642,0.265545937095805,0.675828079114818,0.675828079122327,0.0116404432850539,0.251544039980547,0.504300386025405,0.983725357404601,0.776871391047512,0.689514794418051,0.923023988497261,0.572124233664167,0.237305075518458,0.218954988696475,0.146653328285591,0.1661849111588,0.968923172336139,0.760566524428378,0.162402524529203,0.400731016310156,0.542567858681983,0.210946304191584,0.210946304187936
"454","NsiI.TP620135",3,16826264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2695","PstI.TP773027",3,16863797,0.0974489017171169,0.152996729347934,0.112916992152821,0.117538735632055,0.0987374247938866,0.0112911809839023,0.191985642503691,0.204516150072943,0.4007133763868,0.410529521821735,0.711595655107561,0.306678676954011,0.58540861592746,0.369783653379784,0.443979166794539,0.23355385180962,0.233553851808484,0.162326697254464,0.0680862230480788,0.799007945929427,0.703077614709556,0.771050827955216,0.7628888444773,0.79664085530283,0.974336156490832,0.642708964510897,0.624430129217227,0.397453772586063,0.388571083351788,0.194269375858398,0.493538825278357,0.259771429390818,0.426792075101528,0.359766592827417,0.584044781999279,0.584044782000807
"528","NsiI.TP733536",3,17102485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1395","PstI.TP197187",3,17294454,0.604067868508528,0.359080859576294,0.670342132562775,0.82262067731662,0.545790963831969,0.0765883837475746,0.273480337789982,0.289304095547737,0.0983145238001033,0.515933767005074,0.0463472801305403,0.514582900461469,0.33357492570601,0.872841418134704,0.296845497888578,0.365680998580447,0.365680998574434,0.151831339466534,0.817993721251183,0.248846840743175,0.437440652226452,0.213627848900954,0.150445541800488,0.284583054315136,0.838323453132515,0.532745343242598,0.513683841182927,0.797416974520553,0.304835985072104,0.89877859294353,0.30578564907393,0.463900749615309,0.134016595733183,0.504840864908316,0.430842960474261,0.430842960480226
"433","NsiI.TP580323",3,18001535,0.544069105348938,0.0568773670342562,0.93841123232663,0.944723947762774,0.103271998036157,0.000603475463449441,0.0659028982543489,0.117353959737063,0.0603897736338735,0.426031545435786,0.32861627459481,0.132650890376977,0.613947197973587,0.347756583107019,0.469983014607017,0.120795629738178,0.12079562972967,0.07731019205113,0.88510507328699,0.285713587703795,0.877248497322026,0.115236157283976,0.113573249620986,0.788366210295734,0.998611411376469,0.859205605543882,0.763213493917855,0.870182262160531,0.374945766676826,0.469227790133968,0.736799138892489,0.243249973723304,0.448996976887392,0.338857408699254,0.757189129194648,0.757189129209481
"3042","PstI.TP898958",3,18783182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2321","PstI.TP60703",3,18784626,0.394920352754985,0.714902046311435,0.171866133429255,0.245238525653466,0.0127122737471359,1.06616857562249,0.52793074809531,0.490210560642566,0.422506639834834,0.265808129656049,0.388114558223377,0.401273660467553,0.114372117907389,1.43780549625569,0.434826363051994,0.583996749893547,0.583996749863873,0.926769071976579,0.254188673615811,0.402790897211217,0.192795970911179,0.673184126023954,0.568540588024831,0.971153156898915,0.0858680151765908,0.296530419449943,0.32343680581477,0.37800135807625,0.542240398102316,0.409152719166594,0.396941347381092,0.768471706084425,0.0364917342733631,0.36742917440713,0.260617305360421,0.260617305378228
"1497","PstI.TP246975",3,19673688,0.752465885894738,0.808708709051379,0.47687565172553,0.724386743481883,1.64315162260681,0.00366434759819779,0.759289159383225,0.910551976928475,0.913011420278642,1.11811512828598,0.318838506370359,0.17048773124709,0.382268448241776,0.126234071844313,0.0209712459383024,0.744278676991824,0.744278677008261,0.422434743783827,0.644631449157564,0.176821110637615,0.155342857964538,0.333521893910227,0.188631082271619,0.0227430327839771,0.991598023411919,0.174064753983455,0.122870612463124,0.122176753194384,0.0761877015236868,0.479911872046008,0.675324131529379,0.414697628456219,0.747766367989527,0.952859249482479,0.180186115608325,0.180186115601505
"2603","PstI.TP731882",3,19716780,0.266513006380051,0.112898853096684,0.131748557081266,0.388153195440571,0.360755668840174,0.0695903041102707,0.529706023512058,0.357422088430595,0.58882220869093,0.178084051064695,1.58495155147501,0.0645177569423467,0.764211773239292,0.0382779202906473,0.27244929834804,0.380116964056293,0.380116964071355,0.0537769566877915,0.261582333043276,0.541361034798954,0.771083032891996,0.738331577292438,0.409116320317544,0.435756958676959,0.851941346327455,0.29532075938185,0.439114634870507,0.257737606628794,0.663614625496582,0.026004496449593,0.861950335533315,0.172102915194459,0.915634356018179,0.534011613050471,0.416757127453249,0.416757127438795
"2558","PstI.TP715461",3,20004205,0.657986913459792,0.574725333047244,0.477660522773057,0.634712800371885,0.61584029217937,0.175217316230336,0.480426165061599,0.343388677684913,0.604846166047501,0.187511019056051,0.566812148956469,1.01943793418121,0.210566028729491,0.1556079689577,0.338303700515998,0.433065927680508,0.433065927671974,0.111533937202118,0.626892094261031,0.219792610161376,0.266240835171874,0.33291968667424,0.231892765355055,0.242191952173046,0.668009569208016,0.330806348072375,0.453535537238146,0.248401282598637,0.649365155470437,0.271136415990998,0.0956229341739671,0.615791898987681,0.698862972438363,0.458877009625566,0.368921590511197,0.368921590518446
"3126","PstI.TP933353",3,24835175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1487","PstI.TP242731",3,28459042,0.536189537719765,0.81149285079892,0.621033442762473,0.364478202839159,0.178201428073364,0.437359785573382,1.0439542059311,1.19373937088679,0.390582035168392,0.167875129127282,0.142125513907704,0.214342474913216,0.613180443337361,0.366784689371371,0.0935870816442838,1.20228676076395,1.20228676074183,0.234919985772732,0.468728694089841,0.29094470804777,0.154350183169281,0.239313146668475,0.432037850974942,0.663435294241552,0.365292044818679,0.09037447638303,0.0640118868828543,0.406834678345765,0.679398949269799,0.720899104580475,0.610460439600224,0.243679815215381,0.429749431283927,0.806144542771087,0.0627643794375282,0.0627643794407257
"2033","PstI.TP461080",3,29174937,0.232962658711717,0.460626838499312,0.00407263567568939,0.15986073819187,0.0833540570433298,0.587715796665336,0.171467236485299,0.191255767428001,0.235516448427722,0.222201622254241,0.70514531225151,0.0100921856756084,0.0478274369766308,0.0762180663557391,0.15681476639223,0.114676716384246,0.114676716385783,0.993673357884582,0.0665113940046382,0.584840367431133,0.346236749168795,0.990666242281562,0.692052850507088,0.825364799483568,0.258395058083941,0.673802725756784,0.643790009002352,0.581411411571182,0.599512686437211,0.197176288604576,0.977029809356839,0.895720601410798,0.839038585748343,0.696923699938127,0.767932916728054,0.767932916725337
"1033","PstI.TP118856",3,37389858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2155","PstI.TP530571",3,45538893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1174","PstI.TP1256120",3,48694888,0.931157380051826,0.27124131850052,0.669447045528813,1.74850522648697,0.420072884366991,0.391193813238371,0.906869519590417,0.668494820688083,0.658582312668396,0.305214672158711,0.235327994892389,0.11026078074792,0.217473942527593,0.0175352618938599,0.00632564163415014,0.841492859017989,0.841492859021942,0.0402261380602352,1.30479653389794,0.11717706612218,0.535499021380527,0.214068592935242,0.0178441051404595,0.380125597355565,0.406261985569059,0.123916882927513,0.214538470110577,0.21949149032712,0.495205349840904,0.58166375834661,0.775781143544546,0.606074563635755,0.96042783471278,0.985540233128429,0.144047969545412,0.1440479695441
"613","PstI.TP1005487",3,49717109,0.0819006335271193,0.0502631421291945,0.0362599525313464,0.0987966021218209,0.514364462275571,1.00324826532966,0.439453801433002,0.410003388003874,0.142303191720285,1.02993906490581,0.510358445654397,0.702028778936064,0.0305249384660565,1.78922958451336,0.208222683414595,0.476967258886223,0.47696725887384,0.532472083576985,0.111561274629206,0.828131618352783,0.890711086389744,0.919898789713825,0.796532311751455,0.305939489535066,0.0992548493836097,0.363534973933555,0.389042109999888,0.720604231899893,0.0933385253251592,0.308774590444394,0.198596331125307,0.932126943335073,0.0162468965620187,0.619123539622098,0.333451550461466,0.333451550470974
"107","NsiI.TP246083",3,49774550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2323","PstI.TP609001",3,50049992,0.319215459395728,0.0976380603043578,0.390552606646108,0.0134504561587253,0.124060943648378,0.583188586162243,0.654800132152727,0.473863829720701,0.794843367478308,0.448893151208278,0.0318338307621087,0.429210938870804,0.218821917227318,0.214968666590845,0.16458881802267,0.672124031435789,0.672124031433365,0.0937871081923831,0.361079099941341,0.479495505380247,0.79866001080546,0.40686224707976,0.969503862936217,0.751517427728744,0.261102730696148,0.221411343835216,0.335842899146565,0.16038237209909,0.355718824749801,0.929321894801144,0.372210877770983,0.604196329738775,0.609580875597666,0.68455946879522,0.212753135128703,0.212753135129891
"1651","PstI.TP308868",3,50361949,0.594246768841194,0.166710386283028,0.578354310602356,0.657972086406762,0.573531524323889,0.964118407920581,0.402365625547789,0.484242381470185,0.0177206605314403,0.472719879050911,0.0448802326961191,0.429976694428025,0.107371216029116,1.39949300963352,0.205844696942757,0.409067011753631,0.409067011755581,0.282079849524977,0.741931415842143,0.254538353875957,0.681223488106697,0.264025387928987,0.219800114130348,0.266973697072857,0.108612945622549,0.395944554539532,0.327912232918815,0.960017919280088,0.336728690133155,0.901819802139272,0.371555167350404,0.780959988596433,0.0398572187645286,0.622522858614082,0.38988182316642,0.389881823164669
"314","NsiI.TP470421",3,50564096,0.317443316157441,0.136321222476409,0.219203899316177,0.628676036639598,0.56699226544108,0.496155557234822,0.35907069962075,0.468365726588695,0.00879696809361514,0.118023080346089,0.0149722909101189,0.498749485744632,0.34030636723492,0.470550359780558,0.147002351266011,0.40090576412343,0.400905764112991,1.41886971641158,0.535867486128018,0.481456089245326,0.730598502189745,0.603665144749604,0.235138619086472,0.271023989942451,0.319039490274541,0.437450885903719,0.340121646984781,0.979948002306703,0.762038510823466,0.966112517453379,0.317139629329103,0.45676585656978,0.338415027769529,0.712849170757743,0.397277743875646,0.397277743885196
"1121","PstI.TP1230172",3,50775530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2188","PstI.TP541336",3,50804241,0.21066363484891,0.434291330782974,0.255216685722523,0.263342419093096,0.427448247792049,0.0183800708751763,0.254269499245395,0.272551723141342,0.253712786593476,0.0987550817809788,0.106645492156234,0.23720800495812,0.0174863331729079,0.0516352130951518,0.774347832660686,0.404262764916528,0.404262764909256,0.0865181324354494,0.17595045326128,0.615653517528919,0.367882110412293,0.5556269650746,0.545327728388401,0.373724657202457,0.958561383625964,0.556840097389244,0.533885685639306,0.557554356299379,0.796608467160809,0.782266095709667,0.579151246012656,0.960536045050983,0.887901494334639,0.168132692289693,0.394218712374721,0.394218712381322
"2885","PstI.TP840235",3,50897546,0.649528928507246,0.483289025016418,0.415017815366472,0.475780449386834,0.260882974065223,0.0892383196118046,0.581671473939541,0.528263559779275,0.641578305445835,1.66382193373307,0.643969657967971,0.384537141202013,2.05115037018681,0.290285061859693,0.0139362278922078,0.523053935083872,0.523053935098443,0.167615068094275,0.499269127411077,0.224115075697498,0.328632851379371,0.38457600587666,0.334364029682537,0.548424724730124,0.814257336721789,0.262016430615869,0.296303267164893,0.228255733118344,0.0216859307333322,0.227002344178273,0.412536955126676,0.00888893294022571,0.51252486290702,0.968420049303665,0.299879007576154,0.299879007566093
"1516","PstI.TP254515",3,50898097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1778","PstI.TP354335",3,50899095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"760","PstI.TP1068006",3,51034769,0.116217566332047,0.0981221115821927,0.0459347431812507,0.0319742192081503,0.173822302481877,0.193040416993413,0.023958495896342,0.0628709571702843,0.0328887954920178,0.198846461496104,0.0225169707311991,0.264548411890625,0.286397977363134,0.48967454208458,0.170177072571343,0.035287533702023,0.0352875337004068,0.575002612224653,0.0553298227870964,0.765213165865793,0.797770344800239,0.899632749632093,0.92902153415324,0.67015875793459,0.641149906111683,0.946327594478599,0.865224966693127,0.927067175810832,0.632635470923893,0.949473896310553,0.543815507868587,0.517132726350238,0.323836247137284,0.675807375876755,0.921960821691491,0.921960821694922
"2831","PstI.TP821727",3,51406610,0.798220768312325,0.52832286177722,0.723009348519363,0.610102359198898,0.88669941676968,0.337205550412793,0.235574834815739,0.490212185945266,0.103564668657366,0.447970181243688,0.0837772806266388,0.309047632259616,0.31496107199595,0.593709818025341,0.726593475309254,0.392184256191164,0.392184256183907,0.146398967374521,0.833970054434632,0.159139955281433,0.29626281033926,0.18923028849463,0.245413043163593,0.129807738347453,0.46003878692323,0.581333252092044,0.323435595387854,0.787835110061511,0.356475608281045,0.824560866407801,0.490854037639497,0.484215768339603,0.254853253345834,0.187675043279595,0.405336528633749,0.405336528640523
"1697","PstI.TP324481",3,51536521,1.00471727499701,0.408304513531971,1.05553541546594,1.12359272184408,1.34870809701167,0.787818121993931,1.64631442513656,1.63951450135957,1.31386721349521,1.53949417188922,0.114318227753048,0.12816575478649,0.367572124104276,0.100833327261728,0.399952973702947,1.64275992496484,1.64275992496212,0.885863943540815,1.17345280683232,0.098919685063674,0.390566946591848,0.0879963350281005,0.075232809102671,0.0448014327529726,0.162997850774668,0.0225780055190184,0.0229343005013067,0.0485436900887298,0.0288739252693105,0.7685670690929,0.744447790384019,0.428970943308902,0.79280553355442,0.398150280748261,0.0227635543683122,0.0227635543684549
"1842","PstI.TP38299",3,51647164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"89","NsiI.TP218789",3,51796050,0.404066594090328,1.71451575951214,0.654555604860816,0.249127506337401,0.0711861079340189,1.19634820596549,0.251365622395224,0.314689957912816,0.0728371197915659,0.426210720717186,0.592796157713758,0.585520835165783,0.220617918194403,0.680909984206741,1.96969665377742,0.362162453113053,0.362162453108671,2.13919223369698,0.196128646481571,0.39439682119787,0.019296753115991,0.221536043464992,0.563472199373661,0.848816654234956,0.0636285159526179,0.560575841594194,0.484518140817262,0.845595922676663,0.37479110858273,0.255389973051814,0.259704314593806,0.601702868355274,0.208492297826595,0.0107226800201172,0.43434772075259,0.434347720756973
"1757","PstI.TP346744",3,52014149,1.32197050329161,1.29230050868204,1.12156759767368,1.18170432261434,0.502554957954017,0.210540168008658,0.775071438981054,0.73839695297718,0.83147804615216,0.636419870769754,0.490062139737309,0.593501798617798,0.305123619829371,0.253050414778135,0.166535417372426,0.793083857788707,0.793083857802488,0.697426530963604,1.15078908040095,0.0476463346468543,0.0510151879852633,0.0755844404457795,0.0658105737956599,0.314372857080479,0.615828568338082,0.167852788708726,0.182643006301628,0.147408305487739,0.230983059344716,0.323547359803612,0.254975352804832,0.495309183367372,0.55840536886864,0.681497995267287,0.161033466612852,0.161033466607742
"799","PstI.TP1087177",3,52153001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2755","PstI.TP793079",3,52368295,0.921341763799911,0.24261088020286,0.310858848496186,1.0937353847236,0.290433954953062,1.23825961598215,0.767636866287137,0.572437091815888,0.859419245782196,1.09539694439653,0.347975938833345,0.213162403538736,0.358006322060452,0.626500126575103,0.354236253281104,0.674626187647198,0.674626187656886,0.067353832781664,0.888065561851378,0.119855574020319,0.571990900381248,0.488811203694283,0.0805869307158521,0.512349179503992,0.0577750571859932,0.170750951999781,0.26764732561458,0.138223139889369,0.0802792036243689,0.448770252410484,0.612121447349796,0.438524314094055,0.236319671040036,0.442347672736246,0.211530897642836,0.211530897638117
"1124","PstI.TP1231136",3,52841481,0.399595855192458,0.0493762370900545,0.932480847377002,0.737611302322052,0.173664021162825,0.509116617112938,0.390953950926375,0.475680459555938,0.162810468151928,0.253603060199461,0.053916924994083,0.233689404722903,0.0324308628474368,1.23861931835075,0.230846842329062,0.463677384445999,0.463677384449742,0.197641438491061,0.875930628412569,0.398477812681043,0.892531932308286,0.116820524721249,0.18297371155756,0.670403045966196,0.309658768928568,0.406486427412759,0.334441020879063,0.687368351194107,0.557695242634993,0.883248838519443,0.583862517151168,0.928045217762864,0.0577272250768309,0.58769657222147,0.343813254656419,0.343813254653455
"331","NsiI.TP488350",3,53232085,0.24241920999754,0.666149053951345,0.142669713753518,0.496234778346931,0.0916416917267483,0.11575904531833,0.0101858059454976,0.0212209100822172,0.153673883796287,0.148075622724746,0.0247742745049815,0.0912577904382107,0.0608792697350922,0.162153365452531,0.556855678049407,0.0514066244507716,0.0514066244461122,0.561185637054506,0.190523519922213,0.57224339681887,0.215700397804353,0.719996335829573,0.318981298519403,0.809763707291885,0.766021492049551,0.976819215071275,0.952311633907871,0.701982226248044,0.711089682419787,0.944551681502973,0.810479826844303,0.869202026659918,0.688409150669407,0.277424186971123,0.888368959686701,0.888368959696232
"3045","PstI.TP900003",3,53586609,0.332124025154687,0.397252408962741,0.0348844763510631,0.0384045022099149,0.237035112675759,0.575083044840432,0.379713654857915,0.497864497019791,0.224991964715252,0.218524256572485,0.201701203503674,0.660812666537229,0.937416704925504,0.162992797457942,0.731547049990648,0.383967755602878,0.38396775559719,0.201076419114049,0.138693858892392,0.465453151141274,0.400633804341362,0.922816866593929,0.915367518953085,0.579381851554668,0.266021633041614,0.417144330282539,0.317786543269793,0.595673164528388,0.604610581194391,0.628490614381242,0.218367163818724,0.115500348618245,0.687079834771886,0.185546578367697,0.413078170033781,0.41307817003919
"3178","PstI.TP951441",3,53917406,0.558446143329534,1.24035132441739,0.790512162864121,0.223728452901154,0.407846211890663,0.184175820829659,0.644985347707821,0.380973651243483,0.787533856548213,0.189550430326365,0.329721155217065,0.264941226607718,0.881256039438236,0.320634408352019,0.822656095712591,0.46896742519811,0.468967425200221,0.74637871835177,0.408406172771377,0.276410067284396,0.0574974620922564,0.161989862633945,0.597408705777273,0.390979321050773,0.654371203212762,0.226472071379028,0.415935844661865,0.163104575188653,0.646322938546184,0.468035553539926,0.543323854935012,0.131444966650404,0.477931429852514,0.150433272884538,0.33965074756499,0.339650747563339
"1699","PstI.TP325811",3,54129392,0.0415497467164837,0.379938527882521,0.275260904607437,0.0848609679643641,0.157811712751413,0.228713968945713,0.431761656188058,0.355822179599641,0.00603665406792093,0.667507649952529,0.00593722996640707,0.455010454761362,0.40012291240101,0.0632438190925563,0.0425861858751576,0.461073274346062,0.46107327433966,0.121118671797821,0.0721609255557289,0.908762197985348,0.416928393332237,0.530565608495639,0.822505919167898,0.695325708911817,0.590589921035398,0.370031199744529,0.440735284132679,0.986196248032664,0.215026680277372,0.98642204620516,0.350743430412172,0.39799451569242,0.864482449784054,0.906596032465778,0.345881015713637,0.345881015718736
"1700","PstI.TP325958",3,54129415,0.649562501881955,0.965849086811585,0.621401269101492,0.0852409902056819,0.772438201797837,0.289715539951003,0.529064918368445,0.464781688839835,0.304791591689339,0.755670711068534,0.990811634360359,0.902925529728695,0.297464504653898,0.148977266762688,0.0270269375051452,0.551083075891111,0.551083075889339,0.0696306018908693,0.459401906393188,0.224097751027487,0.108180980457588,0.239110545861722,0.821786513693175,0.168873614214556,0.513197414885066,0.295757033569424,0.34294013237906,0.495688003442686,0.175521082599571,0.102138238970354,0.12504734356874,0.504121819827042,0.709614911935187,0.939665025190246,0.281136299527633,0.28113629952878
"572","NsiI.TP809217",3,54180993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1680","PstI.TP318422",3,54362877,0.703050427180442,0.442320669232881,0.58536381263988,0.314540161960023,1.10210288006451,0.397398480312736,0.771073577480062,0.751489352305059,0.64381954748188,0.195046614831644,1.57114593689207,0.357717533928697,0.0887667215370762,0.553531695214257,1.3324622839489,0.727487469038353,0.727487469046292,0.618355992372501,0.630054936422505,0.198129695836444,0.361143107585375,0.259798229672427,0.484685288634901,0.0790491346241746,0.400499077139779,0.169405077274783,0.177219149381769,0.227080819321937,0.638194982100556,0.0268444223528675,0.438816011864657,0.815142014692155,0.279555669781407,0.046509076494916,0.187289112189949,0.187289112186526
"2229","PstI.TP550115",3,54367520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2171","PstI.TP533617",3,54614431,0.166160743877559,0.0809700786048256,0.326351218901041,0.0325000060004025,0.234961729757556,0.256709794757505,0.223342333390779,0.378017200674104,0.200095363285118,0.654787284661875,1.42109759778238,1.45694615282503,0.0993976608207264,1.69116406820386,0.494638777508671,0.376501212344413,0.376501212328334,0.207885884409441,0.271472935530185,0.682086189271089,0.829907943345951,0.471681432824157,0.927897477307094,0.582154515251657,0.553719993647951,0.597940081925792,0.418776978701833,0.630818812764999,0.221417893820096,0.0379229752157067,0.0349183607267886,0.79543068245021,0.0203627266725513,0.32015568831856,0.420241354560934,0.420241354576494
"1495","PstI.TP246552",3,54709176,0.773534448776023,0.510245014056882,0.806081830059748,0.253868729965693,0.72209344228041,0.732762849982833,0.439710102843413,0.383893246897589,0.402180604836819,1.28865215148245,0.550364468549035,0.798812014279237,0.666696437140267,0.118941789562836,0.199714796916764,0.413576563339483,0.413576563339132,0.0544057958114656,0.724146904735886,0.16844788065301,0.308855248548321,0.156285314105182,0.557354189587923,0.189629787213678,0.18502787028332,0.3633204949519,0.413149044892284,0.396113273123688,0.0514455540191358,0.281601868057144,0.15892345048495,0.215428701064504,0.760428193711074,0.631371833007611,0.385854381938634,0.385854381938946
"1267","PstI.TP141051",3,54726050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"232","NsiI.TP415908",3,54738061,1.33733203388828,0.792404267962986,1.17971830240593,0.910076289165696,1.25324187145669,1.16124989963673,1.05723964686626,0.925194494587735,0.901888079872403,0.386845932201569,0.877326458306267,0.185900761783623,0.946430250155447,0.107380424599159,0.791593347710275,0.86120131211922,0.861201312126235,0.336798619698657,1.36862952581956,0.0459904825211375,0.161285651199039,0.0661122134384962,0.123005267795602,0.0558159252743185,0.0689842743628648,0.0876517019181826,0.11879700873631,0.12534641580771,0.410349650436812,0.132639703285962,0.651777311054055,0.113127906376449,0.780943429674289,0.161587087180198,0.137657122751507,0.137657122749284
"838","PstI.TP11080",3,54738867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
