"","Name","Chromosome","Position","Yld","AIL","CmDW.V"
"18968","PstI.TP1146475",3,73807045,0.748892759857317,0.0961882185272191,0.719301035467372
"9632","NsiI.TP515499",3,73834383,0,0,0
"9631","NsiI.TP515498",3,73834433,0.0866386046624067,0.216146353858193,0.434632590289669
"2235","NsiI.TP195520",3,73836019,0.147885642867856,1.77627354475478,0.152979473997961
"13280","NsiI.TP685527",3,73884192,1.02519577054302,0.122267284056914,1.03644247081766
"13278","NsiI.TP685474",3,73884202,0.765794297940951,0.401785323037566,0.632508159277967
"16498","PstI.TP1004277",3,73886342,0,0,0
"16494","PstI.TP1004248",3,73886346,0.770127429849512,0.462015864979262,0.130737940449245
"19120","PstI.TP115378",3,73935711,1.07292266943175,0.428261828752384,1.72744443027597
"27906","PstI.TP485188",3,73943256,0.0624105782501018,0.459516022961063,0.162513069069212
"7039","NsiI.TP426299",3,73949400,0.6145565921838,0.0909132577718662,0.149849151079576
"31175","PstI.TP720483",3,73959684,0,0,0
"16985","PstI.TP1031256",3,73960143,0.0272040277477345,0.11816330612274,0.0943813440261851
"19585","PstI.TP1178079",3,74031494,0.360507321529939,0.369760987771848,0.609201660169766
"6108","NsiI.TP392823",3,74032182,0.426644015433161,0.0794493972580275,0.186924410207893
"29911","PstI.TP639987",3,74052057,0,0,0
"6607","NsiI.TP414",3,74056366,0.0934424819322179,0.124000470341473,0.104793402975274
"21324","PstI.TP1276226",3,74078103,0,0,0
"15591","NsiI.TP804051",3,74083102,0.102882575650696,0.600110183279928,0.108080662969871
"20832","PstI.TP1249457",3,74100631,0,0,0
"687","NsiI.TP117152",3,74104438,0.186330684086381,0.113536944280327,0.192162239703175
"22614","PstI.TP180348",3,74109186,0,0,0
"7457","NsiI.TP436820",3,74118413,0.772680761206434,0.131678145298209,0.771926167803495
"6917","NsiI.TP423114",3,74119294,0.631257966145161,0.221499263540612,0.73003823855803
"31373","PstI.TP732464",3,74132330,0.633680439787901,0.365078362726349,0.349939440712926
"13883","NsiI.TP716447",3,74142751,2.04636288075709,0.64831485940087,1.6535501984795
"13619","NsiI.TP703205",3,74196970,0.411745301203937,0.0794663008044973,0.502397910250908
"34991","PstI.TP930877",3,74253026,1.01865283826626,0.453614122991807,0.995221430712606
"1407","NsiI.TP151264",3,74264365,1.03527614167083,0.0428593837547693,0.551980669020759
"13447","NsiI.TP694210",3,74274384,0.298325350693582,0.00732832429523835,0.369428869162483
"5290","NsiI.TP353958",3,74302874,0.0188030876157038,0.0431883790167517,0.135822800370441
"30939","PstI.TP706641",3,74303182,0.00990958204420774,0.0569421420085365,0.340580876151873
"3590","NsiI.TP263312",3,74307747,0,0,0
"20380","PstI.TP1223187",3,74310960,0,0,0
"28981","PstI.TP568461",3,74315454,0,0,0
"32472","PstI.TP7926",3,74328750,0.209919988057117,0.00453259212995386,0.0513325756900172
"31590","PstI.TP744909",3,74341871,0.216067848833185,0.177626737251738,0.0222717888379011
"17503","PstI.TP1060094",3,74361925,0.116326612052718,0.100750043182544,0.258480537728448
"434","NsiI.TP10232",3,74376488,0.116349111237876,0.413992393889221,0.350963936818547
"29623","PstI.TP621994",3,74383503,0,0,0
"19599","PstI.TP1178670",4,54185,0,0,0
"14362","NsiI.TP744165",4,55823,0.0934267307510063,0.166432111576562,0.123016993081257
"9644","NsiI.TP515938",4,63106,0,0,0
"15553","NsiI.TP801135",4,63162,0,0,0
"18526","PstI.TP1119191",4,72019,0,0,0
"14806","NsiI.TP76340",4,72467,0.0827482695199427,0.0751996454357216,0.302056213794172
"25876","PstI.TP358092",4,78246,0.30279820915828,0.143948110314615,0.0874498177084066
"25877","PstI.TP358095",4,78261,0.169302508739958,0.139264997308621,0.586703579657718
"608","NsiI.TP112859",4,112373,0.191009844576227,0.12396068842559,0.270350523199709
"21425","PstI.TP128224",4,119123,0,0,0
"24115","PstI.TP257531",4,120954,0.152657460518291,0.168425516575806,0.595783307562693
"5759","NsiI.TP374846",4,121049,0.561541947285651,0.126987180758442,1.8330634365774
"22437","PstI.TP172702",4,135426,0.743551357605319,0.135024232051048,0.991074259468806
"21397","PstI.TP1280524",4,135529,0.294722669837891,0.234472325724081,0.00196420412273509
"34352","PstI.TP894344",4,148931,0.402743410040926,0.602795147347632,1.41878546842433
"197","GFSSContig17930_1907",4,176618,0.166258511302906,0.241763206113199,0.102693631785655
"30884","PstI.TP704363",4,180971,0.122343152257947,0.175781065426388,0.17464273012879
"32193","PstI.TP777325",4,184981,0.644671223500817,0.250132736910445,0.27548829781859
"35056","PstI.TP934142",4,194652,0.633520863221691,1.03533932581537,0.371340260359736
"31581","PstI.TP744500",4,207873,0,0,0
"31145","PstI.TP718962",4,252030,0.283171213903869,0.0698238858770593,0.228493086354429
"31057","PstI.TP713541",4,274858,0,0,0
"19891","PstI.TP1193006",4,373781,0.215868645608485,0.409927998656189,0.405108042286277
"16489","PstI.TP1003955",4,393469,1.27591274833021,0.691980196630029,1.99289471391169
"2397","NsiI.TP203425",4,416511,0,0,0
"28284","PstI.TP509367",4,420393,0,0,0
"35802","PstI.TP984365",4,420529,0,0,0
"6580","NsiI.TP412948",4,420625,0.081380427461061,0.306193283747191,0.1125931086012
"20066","PstI.TP1202955",4,421405,0.318092067389522,0.0574430676597366,0.277994074856603
"24565","PstI.TP287066",4,421567,0,0,0
"9687","NsiI.TP519733",4,421752,0.16305910651783,0.321938329592094,0.544853866489544
"744","NsiI.TP12005",4,443266,0.15867618911919,0.439428958984392,0.289188309906802
"20504","PstI.TP1229853",4,446677,0.312792212724493,0.0756605193084774,0.279579397893903
"2336","NsiI.TP200263",4,525550,0.0648819464385087,0.562788751235172,0.139053629116149
"13334","NsiI.TP688400",4,530630,0,0,0
"27148","PstI.TP438938",4,542292,0,0,0
"16613","PstI.TP1010357",4,571391,0,0,0
"22047","PstI.TP149283",4,660442,0.029098484192678,0.0354532322373661,0.128716795692278
"5555","NsiI.TP364708",4,663022,1.04342089281667,0.245895693940054,0.911388877283538
"22792","PstI.TP189469",4,665915,0,0,0
"22793","PstI.TP189474",4,665951,0,0,0
"20859","PstI.TP1250993",4,666401,0.172678306268497,0.418178176347139,0.00869350435006651
"25515","PstI.TP338799",4,666525,0.638488127154761,0.397873028358592,0.373374164476868
"6167","NsiI.TP395809",4,675900,0.19939431245014,0.488929118246914,0.115223616396982
"13267","NsiI.TP684349",4,684636,0,0,0
"13266","NsiI.TP684348",4,684662,0,0,0
"23400","PstI.TP219514",4,691478,0.194064192131215,0.3463876245967,0.242478551531014
"20470","PstI.TP1227785",4,692003,0,0,0
"34965","PstI.TP929440",4,697214,0.158807555685065,0.152122950340417,0.915275826873404
"16809","PstI.TP1021884",4,738112,0.211728322889327,0.101334450442856,0.103579091345746
"23728","PstI.TP235956",4,743591,0.113141945135656,1.87903409049629,0.58074103317595
"22248","PstI.TP161537",4,745375,0.144776743567976,0.091420680129641,0.374007778087088
"22249","PstI.TP161583",4,745375,0.39284541298238,0.329985496998349,0.0407465341331284
"23137","PstI.TP207794",4,746946,0,0,0
"25596","PstI.TP343524",4,750739,0.418163478551636,0.988726095113773,0.541047503112146
"777","NsiI.TP120973",4,763707,0.068836975003945,1.15815668230504,0.107454866366376
"774","NsiI.TP120962",4,763742,0.0460979427256694,0.0214819323300416,0.695010648381055
"6656","NsiI.TP415605",4,763962,0.357691189537624,0.378796072037763,0.190132024853306
"397","NsiI.TP100753",4,777737,0,0,0
"21321","PstI.TP1276029",4,795438,0.267086912422395,1.08060557481629,0.103074309221458
"4518","NsiI.TP316163",4,813552,0.0838097340183329,0.085555067614632,0.607957375397754
"16059","NsiI.TP826544",4,820136,0,0,0
"3818","NsiI.TP275870",4,820523,0,0,0
"253","GFSSContig19151_2029",4,821892,0,0,0
"6308","NsiI.TP403496",4,824979,0.647469208783979,0.0382554818090222,0.11617306395128
"2148","NsiI.TP191068",4,829116,1.58755139287568,0.304633892733342,1.79347826323302
"34857","PstI.TP922777",4,829116,2.63558058369387,0.336717334973368,2.29864348031539
"24823","PstI.TP302614",4,829183,0,0,0
"2877","NsiI.TP226095",4,829188,0,0,0
"24248","PstI.TP264938",4,829188,0,0,0
"8392","NsiI.TP469730",4,834771,1.59698358853889,0.28113340156988,0.98563847831057
"13218","NsiI.TP681423",4,835074,0.446173604871735,0.744744391207757,0.463326578887661
"12065","NsiI.TP627351",4,837334,0.891368959516865,0.0874127761044794,0.937949426126366
"27665","PstI.TP471512",4,838209,0,0,0
"16938","PstI.TP1027744",4,838258,1.58411544305455,0.603611227635894,1.45344981363697
"28481","PstI.TP52512",4,914648,0.178202679272305,0.310893063857288,0.118730314142199
"4962","NsiI.TP337589",4,923915,0,0,0
"14626","NsiI.TP755316",4,982821,0.0453665471421456,0.0281906980967473,0.14105843754876
"25630","PstI.TP345173",4,1007674,0.0886091374665508,0.871305781314728,0.0826587022158648
"5010","NsiI.TP340042",4,1007876,0.205298599304207,0.211261574484524,0.161835822757009
"21718","PstI.TP132713",4,1009711,0,0,0
"19936","PstI.TP1194458",4,1033220,0.22982372461752,0.135120180146898,0.231392888378896
"35997","PstI.TP994702",4,1044228,0.258505712295238,1.05554546580089,0.179925367259692
"23397","PstI.TP219303",4,1052705,0.589744309059445,0.576228171940156,0.00652990456213455
"13069","NsiI.TP676052",4,1055463,0.242584914383083,0.432812502446719,0.0457594838202313
"9326","NsiI.TP50387",4,1055492,0.143476605904909,0.661029143666802,0.0424339848836395
"21834","PstI.TP138714",4,1056939,0,0,0
"3787","NsiI.TP274184",4,1065229,0.325166010363196,1.08723046239893,0.107909611695962
"9034","NsiI.TP4941",4,1071933,0.0635557218142349,0.906511685098659,0.150262669594243
"17249","PstI.TP1046495",4,1086787,0.239946239745253,0.0248991915472823,0.209443756933606
"12988","NsiI.TP67307",4,1095544,0.211470435930895,0.302352996214052,0.762866269769778
"15536","NsiI.TP800527",4,1112622,0.495510331680967,0.2441231940527,1.09187674993841
"27776","PstI.TP478177",4,1115646,0,0,0
"26319","PstI.TP383572",4,1121106,0,0,0
"12781","NsiI.TP666365",4,1124172,1.91898794243763,0.0668275699108608,1.52973644682634
"20849","PstI.TP1250411",4,1145072,1.17074185056741,0.0316162138742756,1.84637398515024
"32044","PstI.TP77040",4,1147463,0,0,0
"10056","NsiI.TP533294",4,1147786,0,0,0
"21305","PstI.TP12754",4,1184144,0.36084077883497,0.428094213919711,0.163727249579479
"31111","PstI.TP716830",4,1195696,0.185225222274907,0.225178243197267,0.0378427224747077
"391","NsiI.TP100088",4,1265369,0,0,0
"17555","PstI.TP106235",4,1307357,0,0,0
"29173","PstI.TP583331",4,1337875,0.252016156804986,1.30859663165543,0.437550393715189
"29174","PstI.TP583332",4,1337909,0.159977257191644,0.533342685139847,0.239992455620298
"5102","NsiI.TP345799",4,1359670,0.280794651482933,0.237180552589561,0.0161920827454309
"2002","NsiI.TP182518",4,1371109,0,0,0
"23355","PstI.TP217551",4,1371186,0,0,0
"20904","PstI.TP1252901",4,1372858,0,0,0
"34021","PstI.TP875232",4,1379976,0,0,0
"27199","PstI.TP442449",4,1386178,0.723972728885552,0.455989930742996,0.214914534607881
"33520","PstI.TP848855",4,1420176,0.351967743140819,1.15656531676211,0.732074899857779
"6488","NsiI.TP410126",4,1427603,0.614698418415002,0.450889313962022,0.707236544584815
"4663","NsiI.TP324394",4,1436115,0,0,0
"16492","PstI.TP100405",4,1454906,0.422644376378712,0.0276239322835929,0.972845383603451
"27679","PstI.TP47294",4,1457368,0.0789777460742281,0.318406779013524,0.401624899098654
"24197","PstI.TP262567",4,1479003,0.389931840796787,0.164096623004636,0.107993730332045
"12296","NsiI.TP635021",4,1491524,0,0,0
"25733","PstI.TP350585",4,1509412,0.0465874385244801,1.02096450720182,0.117989586155613
"13263","NsiI.TP684170",4,1520200,0.153648319586443,0.394891502376906,0.25542405941447
"1810","NsiI.TP173630",4,1520212,0,0,0
"16769","PstI.TP1019463",4,1525044,0.210525351130776,1.26911857741813,0.227272970114838
"8183","NsiI.TP46244",4,1540278,0.150483051528909,0.0714039454509286,1.07668711375593
"17677","PstI.TP1069273",4,1570159,0.604217123348773,0.8250847724149,1.1303195799552
"22219","PstI.TP160183",4,1580413,0,0,0
"28081","PstI.TP494672",4,1583739,0.636462676028638,0.983508680894152,1.50723812743267
"26349","PstI.TP385231",4,1587194,0,0,0
"18496","PstI.TP1117511",4,1590390,0.584908448277348,0.130640720433212,0.518109278010886
"16513","PstI.TP1005096",4,1608243,0.0589468601568644,1.54400051373097,0.47236827153271
"5029","NsiI.TP340936",4,1635314,0,0,0
"20860","PstI.TP1251",4,1637098,0.329968464659075,0.226548527521145,0.546699716444712
"7185","NsiI.TP429824",4,1665285,0,0,0
"14002","NsiI.TP723164",4,1666604,0.544664678121481,0.62752809788173,1.09568381245098
"28769","PstI.TP542628",4,1690566,0.147964476340611,0.210113145680534,0.347016902474265
"17508","PstI.TP106029",4,1757035,0.529013834344573,0.399956130195818,0.656195834686955
"22411","PstI.TP17078",4,1779295,0.0817592736633576,0.284339135163676,0.221197483085679
"25057","PstI.TP314326",4,1792445,0.522583435183035,0.232150941184081,0.181850780150341
"12342","NsiI.TP636470",4,1801601,0.486604249663761,0.0521899115576549,0.0117368638191876
"11732","NsiI.TP616318",4,1844961,0.660348411715839,0.205717970406194,0.374562455638974
"30897","PstI.TP704692",4,1863881,0.66280541132296,0.0311839467052435,0.52499657817768
"21494","PstI.TP1286323",4,1881541,0.195963569682323,0.373953256354618,0.182720953777692
"17047","PstI.TP1036080",4,1894451,0.412334551021454,0.0221003230921893,1.39872750243247
"18824","PstI.TP1137612",4,1936764,0.441132724620966,1.33805992882861,1.66724803498727
"29341","PstI.TP597841",4,1943404,0.437762032365094,0.5985932449263,0.795282989962707
"15995","NsiI.TP823759",4,1947839,0.0645751206696641,0.453224099639601,0.0247637989016825
"7771","NsiI.TP443522",4,1949621,0.639296350241615,0.0890323021518919,0.19286688673881
"5174","NsiI.TP348716",4,2007111,0,0,0
"33452","PstI.TP845769",4,2010929,0.379930867791698,0.265102413761989,0.421579203802544
"12834","NsiI.TP668182",4,2035506,0,0,0
"31764","PstI.TP753697",4,2038364,0.0784050714157451,0.0541459315747621,0.0278316631318201
"32584","PstI.TP797882",4,2038467,0.702174794747338,0.577101321571821,0.893915257348345
"30977","PstI.TP708955",4,2043677,0.606543175381926,0.179618933726347,0.258836920640371
"4566","NsiI.TP319961",4,2048362,0.511151026569447,0.159257788689984,0.0105308682276589
"4561","NsiI.TP319805",4,2048414,0.0128445696387712,0.821435869016919,0.0900286747339289
"10297","NsiI.TP547633",4,2054665,0.12731883380338,0.678989354247941,0.726426757222839
"19889","PstI.TP1192938",4,2074508,0.250194128095913,0.223796914513319,0.129502778120658
"19634","PstI.TP1180325",4,2075190,0.113706101095024,0.722036291392565,0.224261360883174
"27465","PstI.TP458006",4,2078229,0.187720771047375,0.209368251699367,0.285827426218997
"19993","PstI.TP1198406",4,2136493,0,0,0
"26776","PstI.TP411672",4,2137647,0.196973385849639,0.550678668471247,0.767152516798268
"35643","PstI.TP97507",4,2151212,0.412471042389917,0.0758611270165771,0.136418332678544
"34140","PstI.TP881801",4,2152103,0.181720305792216,0.0450496746354446,0.0385899035763498
"6845","NsiI.TP421539",4,2153793,0.0783185542822045,0.137577617512328,0.316676977394895
"4472","NsiI.TP313761",4,2177668,0,0,0
"5655","NsiI.TP369405",4,2234375,1.21547858785655,0.145263635610356,0.413244733351358
"19537","PstI.TP117522",4,2241087,0,0,0
"21006","PstI.TP1257939",4,2246447,1.17635401372931,0.207380408441765,0.702419821711043
"9861","NsiI.TP524000",4,2250308,1.31514793696945,0.118175158208608,0.263501837243513
"19407","PstI.TP1168717",4,2253724,0.214434412934824,0.215121186970534,0.189319831538691
"14215","NsiI.TP736858",4,2281889,0.126350002956902,0.92195260240147,0.0803009765605877
"32618","PstI.TP800082",4,2282236,0,0,0
"29229","PstI.TP587376",4,2288697,1.08458975965814,0.251101611073597,0.681798601770013
"31998","PstI.TP767760",4,2305970,0.609171852452025,0.16452191797364,0.613054199866452
"25472","PstI.TP336253",4,2308455,0,0,0
"8166","NsiI.TP460741",4,2309395,0.561443219486552,0.0220888422023389,0.0470643545208828
"24103","PstI.TP256804",4,2309598,0.605687864172939,0.219185130050242,0.180202479222185
"24102","PstI.TP256801",4,2309609,0.67131060609564,0.281716785396514,0.225068130612842
"6168","NsiI.TP395816",4,2310125,0.00209515007046111,0.246073752909071,0.162524094359613
"6286","NsiI.TP402634",4,2310133,0.0871636489546638,1.25777368043998,0.595452340432852
"18455","PstI.TP1115006",4,2397430,0.683469182943202,0.110742427206097,0.816362327672844
"11791","NsiI.TP618409",4,2405730,0.128308445772023,0.526558402535801,0.580757707182222
"35360","PstI.TP952501",4,2430240,0.345312875391252,0.197226381859552,0.81527615428971
"17087","PstI.TP1038729",4,2475346,0.444563752276685,0.953509829503878,0.472405306659545
"24019","PstI.TP253271",4,2475378,0.708113631833013,0.706607312937286,1.14662386019668
"8139","NsiI.TP459409",4,2496748,0.348427766707267,0.250788619917961,0.483316992370285
"26534","PstI.TP396850",4,2511406,0.115166712779377,0.00936310111892114,0.0440348241832849
"26679","PstI.TP404712",4,2511431,0.0492463376640335,1.28905554344869,0.300530567055623
"20002","PstI.TP1198803",4,2512141,0.959519117202309,1.26014582317423,0.841134028091983
"30439","PstI.TP679698",4,2532042,1.43920186288708,0.460538021152136,0.769465122720605
"1648","NsiI.TP164832",4,2581253,0.533271814790083,0.457061276068334,0.388534338983169
"10240","NsiI.TP545330",4,2584742,0.248895103200619,0.742553901315936,0.274147876818353
"5128","NsiI.TP346702",4,2590299,0.0289362658532852,0.351806935843525,0.839051720048635
"23027","PstI.TP20145",4,2594879,0,0,0
"16912","PstI.TP1026957",4,2601687,1.01697844640436,0.0729866468084284,0.563738991323711
"17568","PstI.TP106294",4,2604377,0.0753613610934817,1.6057422931455,0.0350629155839314
"12431","NsiI.TP643859",4,2616618,0,0,0
"28643","PstI.TP534854",4,2623672,0.824501749231661,0.114510593038162,0.88748755813995
"7370","NsiI.TP434355",4,2627126,0,0,0
"26821","PstI.TP414313",4,2641289,0.0552119012295713,0.902014998675843,0.478995399719152
"9242","NsiI.TP501659",4,2656242,0.135190209173252,0.254808068337836,0.207774602032152
"14476","NsiI.TP750458",4,2658745,1.01307778266342,0.20138738938126,0.617854233026327
"23841","PstI.TP242436",4,2670410,0.355302248535327,0.139251401322221,0.262709281207391
"32061","PstI.TP771597",4,2670433,0.568293905123318,0.046708321602221,1.64018508414657
"2065","NsiI.TP187166",4,2675078,0,0,0
"2064","NsiI.TP187140",4,2675121,0,0,0
"6642","NsiI.TP415166",4,2743039,0.566700908966373,0.594889851807673,0.31603945986563
"22155","PstI.TP156810",4,2774722,0,0,0
"164","GFSSContig16982_1242",4,2786738,0.423841529227843,0.3846293522208,0.559897060853142
"132","GFSSContig15731_814",4,2794172,0.0090591382369388,0.0703405471929851,0.381654389295227
"131","GFSSContig15731_680",4,2794306,0.0630796467628188,0.711461391763082,0.0803044879598739
"31281","PstI.TP727705",4,2828636,0.0824047172370673,0.132863690403732,0.163570749521579
"29355","PstI.TP599396",4,2836730,0.719017411225615,0.17214248954284,0.284013674365977
"25682","PstI.TP347648",4,2836741,0.199926790178417,0.0838228497836257,0.16491110541427
"22990","PstI.TP19970",4,2839309,0.758455042010485,0.616870757161832,0.65868461257411
"4486","NsiI.TP314432",4,2842632,0.433536910274238,0.153699795818112,0.602822428589733
"32860","PstI.TP812906",4,2889246,0.341384614961192,0.384565590333836,0.685863925947443
"34880","PstI.TP923980",4,2893769,0,0,0
"34433","PstI.TP899837",4,2894449,0.166769922768443,0.0868991236821956,0.106965463362452
"25314","PstI.TP326882",4,2901954,0.227260372957495,1.62103239108386,0.246506187899495
"12138","NsiI.TP630102",4,2902616,0,0,0
"7099","NsiI.TP42758",4,2918479,0.0701618657991634,0.0424799338242363,0.181114973186848
"36046","PstI.TP997878",4,2944707,0,0,0
"1571","NsiI.TP161169",4,2955612,0,0,0
"27381","PstI.TP453168",4,2961097,0,0,0
"19036","PstI.TP1149784",4,2961156,0,0,0
"24348","PstI.TP270489",4,3028995,0.715697202916125,0.894710840110918,0.629405894358141
"30556","PstI.TP687323",4,3040159,0.651691732900492,0.0547083960073085,0.922361477519265
"29197","PstI.TP58487",4,3094074,0.297642635437315,0.420108336806515,0.152887454639385
"26351","PstI.TP385361",4,3192655,0.617002826107466,0.879888250468523,0.478614485406472
"21711","PstI.TP132222",4,3227883,0.0198132752333344,0.385950076284322,0.521881201885446
"28723","PstI.TP539951",4,3227883,0.575664715392585,0.139487886449172,0.508530921474674
"25714","PstI.TP34983",4,3227919,0.195413091785668,0.021172157586785,0.0597960491540792
"258","GFSSContig19333_2734",4,3228803,0.132599806527705,0.187724356835754,0.177017584462318
"14552","NsiI.TP753313",4,3235012,1.11284711077448,0.639342240994182,0.926491009431502
"35979","PstI.TP993480",4,3235053,0,0,0
"9092","NsiI.TP495374",4,3250150,0,0,0
"31939","PstI.TP76409",4,3286176,1.30115940234384,0.210844262736115,1.61607489041223
"34653","PstI.TP911826",4,3293902,0.122471796849004,0.221451181942709,0.216709150264317
"35440","PstI.TP960878",4,3301312,0,0,0
"21259","PstI.TP1272556",4,3340800,0,0,0
"19712","PstI.TP11835",4,3358955,0.292218325774043,0.0687070780808251,0.0806462888746378
"3035","NsiI.TP234225",4,3371419,0,0,0
"22747","PstI.TP18693",4,3373673,0,0,0
"26584","PstI.TP39944",4,3373898,0.740763759445482,1.10673957673449,1.5673079465605
"14560","NsiI.TP753431",4,3374106,0,0,0
"19083","PstI.TP1151448",4,3402389,0,0,0
"4491","NsiI.TP31471",4,3409345,0.0275531826673908,0.454964534687608,0.328883465773672
"6963","NsiI.TP423937",4,3415734,0,0,0
"8535","NsiI.TP473998",4,3432503,0,0,0
"5321","NsiI.TP355261",4,3433941,0.260289700993902,0.0540805183184597,0.191377963468343
"5320","NsiI.TP355255",4,3433952,0.00738747548537405,0.119013904369672,0.0374146865383743
"21820","PstI.TP137486",4,3458570,0.75706951195861,0.383428297933739,1.4149500661927
"22639","PstI.TP18130",4,3460810,0.0806071290881882,0.717925755772382,0.0690327753240816
"25887","PstI.TP358578",4,3464049,0.671909168947142,0.0248020047176086,1.12159631491357
"32170","PstI.TP77606",4,3464848,0.155704245748779,0.385200708074956,0.375011332861272
"296","GFSSContig20076_2471",4,3467004,0.260270690076007,0.278350639447178,0.199458857256459
"32643","PstI.TP801303",4,3494190,0.350974234747902,0.246040078267738,0.203396774504241
"28612","PstI.TP532669",4,3498516,0.0408478730856914,0.590842921443847,0.190943323317776
"32570","PstI.TP79716",4,3504452,0.233870396441328,0.451079637926396,0.469776002016834
"14681","NsiI.TP757902",4,3504983,0,0,0
"32192","PstI.TP777320",4,3534524,0,0,0
"17483","PstI.TP1059365",4,3535002,0,0,0
"25059","PstI.TP314411",4,3574691,0,0,0
"9317","NsiI.TP503606",4,3579673,0,0,0
"5945","NsiI.TP385100",4,3586471,0.319657283021663,0.604801333079587,0.241716579150709
"23406","PstI.TP219671",4,3615787,0.562860921100715,0.882468932268353,1.06771887016422
"23418","PstI.TP219998",4,3615834,0.312501975761124,0.281471580691062,0.0295500758044087
"6627","NsiI.TP414700",4,3616213,0.56854798895311,0.673633301758417,1.15275545662491
"6626","NsiI.TP414699",4,3616221,0,0,0
"25002","PstI.TP311401",4,3634353,0,0,0
"33170","PstI.TP831615",4,3669760,0.230243351068482,0.387902235324032,0.140796820921459
"32465","PstI.TP79215",4,3678101,2.52335606674035,0.533946266385611,1.60449586332368
"18730","PstI.TP1131447",4,3684040,1.29115281691079,0.937318310067825,1.50627282693611
"22293","PstI.TP164041",4,3687220,0,0,0
"17915","PstI.TP1083403",4,3687293,0.72413241138581,1.40893019265992,0.608234498618693
"24093","PstI.TP25653",4,3716470,1.02944684036617,0.109805375289089,0.408901295100606
"112","GFSSContig14712_247",4,3728550,0.138891261557854,0.281931911599839,0.848216858906118
"25155","PstI.TP318895",4,3757902,0,0,0
"30477","PstI.TP682412",4,3761104,0.0527926582512584,0.491893407483193,0.577868052251576
"31820","PstI.TP757321",4,3761248,0.0168302663790377,0.963877551615713,0.105622867017399
"16788","PstI.TP1020861",4,3763358,0.257948661321827,0.343797689472527,0.227044742973604
"19252","PstI.TP1160968",4,3780549,0,0,0
"15809","NsiI.TP814129",4,3780711,0.437533140359,0.651647265614124,0.439435589120462
"16070","NsiI.TP827086",4,3796469,0.0332283817046912,0.077914556370913,0.177697787135389
"4372","NsiI.TP308739",4,3797554,0.264310100478951,0.313136787503904,0.236458686210308
"4423","NsiI.TP311867",4,3839971,0.15710358901955,1.27151974881148,0.0087544648620715
"16233","NsiI.TP835756",4,3851644,1.77766792804336,0.361671006054811,1.87343322136014
"29148","PstI.TP581457",4,3856550,0,0,0
"35465","PstI.TP963117",4,3856619,0,0,0
"17019","PstI.TP1033696",4,3858549,0.122867246652502,0.231276551824529,0.519681063626229
"33353","PstI.TP840657",4,3859798,1.72540052518908,0.931408494309817,0.944355200296903
"5437","NsiI.TP360544",4,3865251,0,0,0
"13640","NsiI.TP704265",4,3869168,0.109992494798076,1.2584095657493,0.415682303162144
"34389","PstI.TP897080",4,3870643,0.519930103141234,1.52422931960616,0.187178416151567
"21753","PstI.TP133948",4,3870704,0.455731490625743,0.2489010124433,0.836278236143752
"28653","PstI.TP535302",4,3877724,0,0,0
"8418","NsiI.TP470493",4,3950522,0,0,0
"4865","NsiI.TP333357",4,3951479,0.190462193534261,0.307601526656967,0.0535090391174941
"22119","PstI.TP154644",4,3958832,0.339081470859244,0.217796126713497,0.0649354717908077
"8264","NsiI.TP465543",4,3980092,0.436064834421391,0.125565189342414,0.118032725966696
"27122","PstI.TP437411",4,3981971,0,0,0
"3393","NsiI.TP250912",4,3998887,0,0,0
"4707","NsiI.TP32701",4,3999466,0,0,0
"30786","PstI.TP699178",4,4004689,0.190845869397211,0.118777781158578,0.0456503897820704
"25231","PstI.TP322575",4,4009543,0,0,0
"18896","PstI.TP1142192",4,4021373,0,0,0
"10984","NsiI.TP577006",4,4026576,0.369015798172495,1.72440090287838,0.176834720479651
"23499","PstI.TP223312",4,4035768,0.618489819659897,0.599701435037467,0.323798296867857
"10688","NsiI.TP56457",4,4041209,0.448027510144743,0.605784870882804,0.00152812794532432
"10626","NsiI.TP561148",4,4054896,0.125594001893334,0.750673293746487,0.0106336367929123
"10462","NsiI.TP55441",4,4075447,0,0,0
"21610","PstI.TP129326",4,4098608,0.737117933680768,0.799385305832351,1.16829191643262
"32536","PstI.TP795407",4,4101064,1.09435012647712,0.834125689939488,1.74359540016142
"30133","PstI.TP653805",4,4153738,0.504219316704294,0.200795292416162,0.606269892994089
"14055","NsiI.TP726995",4,4161844,0,0,0
"23569","PstI.TP226605",4,4198409,0,0,0
"29100","PstI.TP57846",4,4201581,0.702423535339148,1.08116665156953,1.23375555205587
"27806","PstI.TP479309",4,4213046,0.309400933738416,0.710345792155605,0.0679179817962626
"9243","NsiI.TP501674",4,4215268,0.459062345093848,0.248855767719295,0.306007823065271
"35288","PstI.TP947758",4,4216183,0,0,0
"13911","NsiI.TP717615",4,4230526,0,0,0
"20091","PstI.TP1204447",4,4235135,0,0,0
"13850","NsiI.TP715482",4,4235638,0.680039098598184,0.270846393582824,1.03642299000523
"3121","NsiI.TP237994",4,4237089,0.928271888146068,0.163393287976477,1.0675921774041
"8562","NsiI.TP475316",4,4321977,0.756404212160824,0.273099780837001,0.610790291605226
"26865","PstI.TP417186",4,4327410,0.664354139898634,0.752697293062803,0.0380054721787483
"9341","NsiI.TP504221",4,4339312,0,0,0
"29011","PstI.TP570804",4,4364673,1.04627634837936,1.19598755359155,0.39205601199107
