"","Name","Chromosome","Position","Surv","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","TFN.","FNMain","FNsmall","FD","SRD","ADD","HD_1","FD_1","HD_50.","FD_50.","HW_1","FW_1","HW_50","FW_50","GHW_1","GFW_1","GHW_50","GFW_50","HM_1","FM_1","HM_50","FM_50","fprind","fprinW","fprinGW","fprinM","Adj.P.Surv","Adj.P.CmDW_g","Adj.P.Cml_cm","Adj.P.CmD_BI_mm","Adj.P.CmD_LI_mm","Adj.P.CmN.","Adj.P.Bcirc_cm","Adj.P.Yld_kg","Adj.P.SDW_kg","Adj.P.CCirc_cm","Adj.P.Lg","Adj.P.GS","Adj.P.TFN.","Adj.P.FNMain","Adj.P.FNsmall","Adj.P.FD","Adj.P.SRD","Adj.P.ADD","Adj.P.HD_1","Adj.P.FD_1","Adj.P.HD_50.","Adj.P.FD_50.","Adj.P.HW_1","Adj.P.FW_1","Adj.P.HW_50","Adj.P.FW_50","Adj.P.GHW_1","Adj.P.GFW_1","Adj.P.GHW_50","Adj.P.GFW_50","Adj.P.HM_1","Adj.P.FM_1","Adj.P.HM_50","Adj.P.FM_50","Adj.P.fprind","Adj.P.fprinW","Adj.P.fprinGW","Adj.P.fprinM"
"6341","NsiI.TP404856",2,3714881,0.135265004278566,0.0414528281288882,0.0218040437205331,0.0219566093554311,0.121458506959446,0.48355369835364,0.126202850825576,0.237479287756355,0.337668362746851,0.0898924920863083,0.13453691203162,0.227200947486373,0.0741900494971574,0.0637548183158829,0.0183321537288782,0.23131210969909,0.238104216843581,0.282566236813339,0.668913037369816,0.634713187927738,0.528690312426054,0.578596235401048,0.647125268022867,0.598544773351182,0.528438190519906,0.608394861029133,0.671524948789937,0.499148916586975,0.511474236063711,0.69760762190824,0.426923516396664,0.449678807792738,0.419494830112423,0.745345754171061,0.568014353844915,0.583382240924238,0.580898147632392,0.449431800602747,0.288365044565506,0.12611412055036,0.0731354521597359,0.0738057901042778,0.276158933918377,0.635747402718507,0.283163919459922,0.414537706130954,0.515865543764641,0.224812214442876,0.285766220211719,0.356101098496774,0.193745604331241,0.174659066528777,0.0612168745968129,0.406196634480331,0.417182355559118,0.462246596712052,0.794571441227884,0.766173719759707,0.67692406514914,0.719442543608621,0.776662232611967,0.735629321959522,0.676947123619409,0.74459096363887,0.796816695637651,0.651098319301336,0.66181721875465,0.819107332338525,0.587265128236387,0.608930912406166,0.582931437393035,0.860434329564801,0.710544628983857,0.72366637424549,0.720566883846897,0.607730569938966
"32715","PstI.TP804429",2,3714956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32908","PstI.TP815746",2,3715114,1.60174168322137,0.0284175516256055,0.235107459361763,0.00281287245143135,0.0824976867987435,0.299694484886384,0.0755091155297929,0.0435089800273551,0.224275236062037,0.0953910675823369,0.870881583229401,1.25458630653889,0.30389962373982,0.12045065421674,0.0264520994749186,0.368366275821409,0.158949225185954,0.537485740013763,0.662905940393509,0.644721934223296,0.628685580025125,0.618480386190579,0.635193699296914,0.66227701494249,0.579031523322672,0.628706554261184,0.676761391160906,0.763676945421035,0.566218206391551,0.627797224813095,0.727175060173005,0.609738398908108,0.602832643165607,0.779204365563082,0.626292196242627,0.614219685915766,0.612976083032058,0.706217003933649,1,0.0917866824545647,0.413660879809659,0.0105487832305159,0.213341205388252,0.472925685236322,0.199470972933106,0.130737058386943,0.403359043875324,0.233831873856227,0.965244919397501,1,0.479039469796568,0.271405045540317,0.0848989119397779,0.537234593552137,0.327357941518159,0.684860576664711,0.789510233224018,0.774679535268373,0.76106152802478,0.75343370837313,0.7671643313329,0.789552338095097,0.719504012036365,0.761197602060798,0.801225808156117,0.875019925314912,0.707677057714049,0.760399893450481,0.842368104886316,0.745273612621739,0.739162286849702,0.888980923691652,0.758698649815506,0.749671702281541,0.747869753457908,0.825600265947836
"32512","PstI.TP794569",2,3715278,0.000719914361335451,1.7943346935456,1.028311159562,1.55684803102134,1.83231985278514,2.0744472805757,0.87523514311224,1.0129320390662,1.05664535368313,1.60427091797508,0.0139284607955497,0.152726674030812,0.171921483566068,0.577470929608589,0.517136596124847,0.155694516828514,0.807876137714769,0.199033288027642,0.211156101946773,0.174242819113383,0.129023347895406,0.126383797981775,0.214237709504086,0.200400845905012,0.116284263306153,0.147817087554027,0.139577514749375,0.200253641250031,0.116640894315456,0.168211504833651,0.30383522621229,0.298574314284361,0.249828715351932,0.127886525216138,0.132650831199061,0.139133630238699,0.140382749807656,0.289446074000465,0.00262426964362361,1,1,1,1,1,0.970070204073542,1,1,1,0.0484388834142621,0.275687052452258,0.339626806379038,0.720550823169724,0.667803101730247,0.319642876538769,0.913138987945746,0.376472210196632,0.384975316108677,0.341186915689841,0.281035404324566,0.277219591176595,0.389072195317227,0.372019841924901,0.262459596859869,0.307193956559155,0.296664900893777,0.371861346373938,0.263265092218426,0.332771449755334,0.476674928717749,0.472883345146356,0.425349230153183,0.279436238919835,0.286464197014644,0.29537509411403,0.296212692869615,0.463586451204011
"23062","PstI.TP203336",2,3720066,0,0,0,0,0,0,0,0,0,0,0,0,0.134581764050954,0.14537471455995,0.0642064653033735,0,0,0,0.25470345014673,0.255105300842444,0.281353233157784,0.284360751090237,0.235431909808116,0.22948076366582,0.271856012584398,0.265817875697969,0.228997635911061,0.166190947730762,0.304837543080815,0.264985997705059,0.154635296470137,0.180656181107464,0.410310321467503,0.355632281453324,0.281092249924712,0.267012511126447,0.275798069911093,0.188243689672759,0,0,0,0,0,0,0,0,0,0,0,0,0.29165076913245,0.306457569339165,0.173772530363593,0,0,0,0.431476229117739,0.43054015324333,0.457920690849146,0.460035450098376,0.4115810086303,0.404528223875152,0.44849096146952,0.442005045301954,0.403893587056271,0.331354280498862,0.478500656534414,0.440297190716892,0.31629986844722,0.348008070027669,0.574370786699738,0.526008483285846,0.456960093485428,0.442970969591837,0.451649532465922,0.356411418299914
"23061","PstI.TP203335",2,3720075,0.154844410165763,0.425442375900369,0.436929299356773,1.1182735658897,0.821031085655131,0.333310865376188,1.08185800486882,1.13366770947022,1.24583969202657,0.512226962745546,0.278856078699356,0.0983296708284318,0.810489665881628,0.620569896410735,0.677046856175203,0.383285682820653,0.444153924642823,0.410954734082454,0.00183752351616459,0.0550199769677621,0.0582594794992211,0.103331122870432,0.0253890027657668,0.0455516366014681,0.056830028212368,0.112223632799623,0.00287666727328983,0.0703029069490944,0.00726077805427631,0.13363610738557,0.061953654747519,0.0438606803679507,0.126898909389366,0.0594442934006429,0.080394719474869,0.091257785234276,0.0462569277120862,0.0644614442748484,0.314163438132459,0.591423900673826,0.602403230379646,1,0.927511968042647,0.503580445017829,1,1,1,0.662648646098411,0.441607783399261,0.208638356118088,0.920646870076682,0.757436548235215,0.804025439156453,0.550462182490915,0.607124311589051,0.577063597025977,0.00675762240409128,0.154266251947215,0.160886753609419,0.242992102927475,0.0815158658194833,0.133248526730901,0.157675256256472,0.255887183956075,0.0104914773682146,0.184797968240871,0.0257900549628665,0.287301275700775,0.168939018679795,0.128854138156839,0.277369810158414,0.164045703161459,0.204315819465428,0.222671464065893,0.134655159092826,0.173707034124158
"6078","NsiI.TP391306",2,3760134,0.0584581379505159,0.174674146307292,0.243148841420827,0.128898288799505,0.0362241702380972,0.240068113764271,0.55453053737307,0.140450705656555,0.214929168471737,0.241800476813691,0.136527759278242,0.519104216611475,0.0860040897683865,0.266234983974699,0.695321913006076,0.0523621955708726,0.40347269136093,0.332883561357403,0.882601326455994,0.897848202189807,0.790974099839232,0.808304452258418,0.877578089466312,0.908227563386407,0.807018864909704,0.776798368005712,0.923552562740527,0.903039705831335,0.762845362025919,0.864232065389861,0.903545000134753,0.856627896228679,0.535499001054875,0.633249921829821,0.810630910519579,0.791620450166149,0.822264850256393,0.85791395954226,0.160294603932696,0.346270989730744,0.422390506606482,0.285085265038694,0.11271407618145,0.413597141119838,0.69805699849028,0.300949119209937,0.393524293851245,0.416480317261,0.288112611942763,0.63936631293771,0.215266721567591,0.443449770879268,0.819355990091862,0.150749654069537,0.573068422773664,0.509223939734049,0.978535074320858,0.992390380417328,0.897631236320698,0.911626177052211,0.973983598874616,1,0.911083551175042,0.885218501471205,1,0.996754760790372,0.872889298670436,0.960855441504338,0.995671841907987,0.956793176078631,0.682262593118034,0.765438896986232,0.914046189621327,0.898185447508888,0.924103700166694,0.95565635620462
"6091","NsiI.TP391602",2,3765100,0.581093954587547,1.27576528824765,0.748533789114851,1.7555743687577,0.951608399119173,1.28309092719474,0.868736460000583,1.12069610064566,0.763127559996502,1.20576120070831,0.0505856071930501,1.43754553459711,0.0116547355444051,0.135598285770992,0.237830396297774,0.399550137384657,0.489815569042283,0.109971297436871,0.506633101843032,0.531801209542433,0.510169751223657,0.459751515336254,0.534153090429342,0.534883945282552,0.539495729336491,0.459104966590942,0.536259725365526,0.534344060820793,0.600535738147823,0.463758421569147,0.411273826164277,0.535485061540255,0.521016996893898,0.644896797404835,0.483598322252871,0.487991414724772,0.551796506967486,0.456812899545805,0.716230698902128,1,0.866971159303445,1,1,1,0.964288920044939,1,0.880764595917672,1,0.145067815669326,1,0.0406137597843271,0.293196792853607,0.413748399406144,0.56542744825448,0.645692002323126,0.258982261935643,0.657533459660193,0.678509679460894,0.661302341216997,0.61728970479406,0.680547810323534,0.681214420431844,0.686335240976086,0.616467481557297,0.683159452449559,0.681007503422121,0.736345940414469,0.62146728249489,0.573317747165344,0.682895784184915,0.670343377086776,0.775106420265558,0.637915646372601,0.642137982664998,0.695819095450617,0.614143870610923
"10495","NsiI.TP555510",2,3766733,0.0633675401976116,2.30062570890579,1.86962235193484,1.11901654813418,1.61146452907999,1.8755229353442,2.56109262723448,2.6024947464417,2.86974936935043,1.98151977097956,0.945606567725396,0.192298518202228,1.82711478273432,1.14116172679521,1.04047603229704,0.949386941808276,0.192723910155981,1.29605920418458,1.26996534098544,1.33978862958766,1.10991222732094,1.08496750142501,1.25609485398443,1.40795846530693,1.04744988125635,1.14367483958025,1.29940497742108,1.47859978938594,1.07206273362332,1.16899728033207,1.21474653352656,1.41707867737411,1.25292495126637,1.06880469823146,1.11407752214601,1.11983940642711,1.15798799901816,1.25447597153286,0.170568195021363,1,1,1,1,1,1,1,1,1,1,0.31974147276456,1,1,1,1,0.367776451256361,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"30260","PstI.TP666999",2,3783531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9372","NsiI.TP505510",2,3810005,0.406645290200292,0.231643258908201,0.602106883923571,0.252147381245547,0.154764307990942,0.420592733682614,0.107743431434823,0.0475020981496642,0.0469188541545706,0.304711141732187,0.269819233103252,0.16716209838177,0.0659292285444598,0.0838735136146874,0.0864994437664121,0.0649564012028261,0.00914519976376919,0.18423296559471,0.221173143802967,0.218625116004046,0.238073072938559,0.190747178114537,0.225247851548242,0.186312327009964,0.227139156323366,0.173709515726549,0.194283945012589,0.208968486510796,0.333270560510416,0.167870352547134,0.0695032240742891,0.0883728183951627,0.0935378707949219,0.0895853632821371,0.210211856280879,0.191891011852877,0.260582468915019,0.0773610669171783,0.567347685484734,0.409841737877098,0.743378823167801,0.429201202508811,0.321594653467906,0.581119142091837,0.254866606818294,0.140328726098975,0.139807415467768,0.478937965280103,0.432823775802559,0.291688647907918,0.177650530060284,0.213322105809207,0.215683819984957,0.17780238217594,0.0330395404019324,0.359597558677154,0.396113965933572,0.3923774315424,0.413633482076295,0.360261484175151,0.400653385030021,0.355978772021625,0.401593381217167,0.339390148211331,0.365839760376432,0.381971065248524,0.504872399283373,0.332266003117367,0.184027679029702,0.217982566666794,0.226382850328425,0.221071976895908,0.383002245138808,0.361579095433721,0.435886654271314,0.198309858140867
"16946","PstI.TP1027999",2,3815242,0.46001912348163,1.46950229517038,0.912726546168576,0.93301153330918,1.23553854732522,2.09584411904106,1.86431040956795,1.51074572086268,1.9403950079875,1.66014638354374,0.328180651947045,0.307479763520391,0.996347508156891,0.56852081829287,0.422594010650459,0.521515578013754,0.612415316033215,0.121795234767357,0.700593718805545,0.774227437053051,0.795140674284728,0.718908621670644,0.754514463456975,0.727050158979328,0.793568365503512,0.731618885444818,0.836344335421415,0.7204841363447,0.849049775568037,0.631653960466507,0.690844355330227,0.643676947936014,0.801313813929424,0.60125327876917,0.748111537555361,0.752393304804005,0.774293900080995,0.690681940888322,0.613472160238168,1,1,1,1,1,1,1,1,1,0.489416230731227,0.437311015445884,1,0.712734638037695,0.586763597258811,0.670769626465192,0.748090712690203,0.27676761112552,0.82049150912584,0.884047452883104,0.901398892787863,0.83647466819086,0.866537809805325,0.843631591821677,0.899669991652763,0.847352685834994,0.93785090761491,0.83865534020603,0.947458787392799,0.763630301340501,0.812381996648872,0.774429528158522,0.90728243080617,0.738178823032653,0.861010625312472,0.86439480401652,0.882430708524629,0.812349831593318
"20306","PstI.TP1219165",2,3820233,0.184305444064905,0.110813930171696,0.993082225357516,0.0115768319870456,0.0241190317845857,0.224503712662824,0.380593342790811,0.533773676419626,0.380410793792491,0.489166331558737,0.138017980483243,3.0114434209618,0.307649965450076,0.421654772644383,0.2985471601588,0.119398452293493,0.560991317008282,0.596639471244408,0.981167914629516,1.02239958538247,1.11578177462156,1.17234305211453,0.938975147915575,0.970642638563996,1.07983388537272,1.09096412578267,0.978522238637606,1.0311084374709,1.00880684893343,0.981481679527816,1.15090754554435,0.884788686908631,0.969309842202479,0.948124223905744,1.13955146267405,1.08510856067148,1.00756320529326,1.09302246059012,0.349824586620433,0.260626506258874,1,0.0411488932087562,0.0796420183952904,0.397365735571926,0.54877946917991,0.6864869720111,0.554408558532567,0.642278863863624,0.289968730260189,1,0.482611256386105,0.586248938017818,0.473976944076845,0.269695765190347,0.705182608870532,0.735265852966405,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98074303594703,1,1,1,1,1,1
"25030","PstI.TP312639",2,3911470,0.49091712053279,0.252658641757699,0.0103268078187634,0.304647393668168,0.0861101209315755,1.30739176102354,0.119695481844764,0.0352021724821615,0.144364044255869,0.115665554195542,0.370886690940049,0.0571387119849915,1.45940584016694,0.705997684823577,0.466297500416305,0.127723323854772,0.0319380009146843,3.52228291922119,1.04680640657165,0.975506383135694,0.943630643836386,1.00913721903111,0.98044224585807,0.937793850283537,0.950117208842086,0.970933753704634,1.00940534050356,0.86072257192588,0.97393449857103,1.04275251014492,1.31337130583274,1.16372130859561,1.00837792309863,0.849049156354525,0.987337797481315,0.965404603895118,0.993847417634416,1.25229655772857,0.639528447252448,0.431557414982575,0.0369532811664386,0.481153447442926,0.219459183910925,1,0.273537967936397,0.109751706309827,0.309389490415452,0.265581123611931,0.528011318105033,0.144673461528169,1,0.830282358401657,0.624802204146271,0.282020750109507,0.102016160117643,1,1,1,1,1,1,1,1,1,1,0.959173153444728,1,1,1,1,1,0.948357607927268,1,1,1,1
"7131","NsiI.TP428405",2,3912472,0.188486146127398,0.0712736038179184,0.0930720788650858,0.0635375101728499,0.227120845259301,0.3270021737323,0.608255648842756,0.194581213540585,0.287091173135713,0.698506678496708,0.433355318910775,0.0904998724573511,0.955265036001081,1.42055130620349,1.11166980363489,0.445893514958137,0.874865927719247,0.368578579683829,0.0730839350829788,0.0785177684835604,0.0196690554703567,0.0119307894829983,0.0573493322316889,0.05886250532052,0.0177028146474949,0.000813478664348215,0.0520932630736079,0.0813712840408527,0.0351394725344878,0.0627759801267616,0.0475434415847102,0.0838268798072147,0.0366436716098085,0.0423521819499215,0.020042025240957,0.00806074320601214,0.0486765004698457,0.0426217355533146,0.354586455852981,0.191306940467165,0.23183221853142,0.176055103433493,0.405980338982498,0.49785354842808,0.742682699128346,0.368274332392239,0.467343870094348,0.8233702427268,0.582510153475786,0.197769782999883,1,1,1,0.606402916034738,0.969839700176082,0.540306433651394,0.190707621018986,0.200335561627012,0.0652405214902787,0.0412886776814771,0.159447049428135,0.162463459972702,0.059434289236096,0.00300972093899922,0.147689659659075,0.205547641780775,0.107458120907092,0.170168975498729,0.137764477233928,0.210181646528365,0.111237956010664,0.125856846361064,0.066325227592449,0.0285977291406376,0.140038069910379,0.126397665596846
"31497","PstI.TP739775",2,3917222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30708","PstI.TP694473",2,3932203,0.648233229108255,1.42380394449007,1.13421738672242,1.64014972673257,1.49964875904972,1.51541595585349,0.781734844611951,0.854225979744016,0.894102256429643,0.392682083267667,0.269872712657363,0.204762811563328,0.219200086180914,0.471201567526774,0.041166668512189,0.323417290359127,0.201219256748038,0.226603765187165,0.513854361690268,0.578074298871865,0.596267873523614,0.665421894008709,0.53929377588547,0.569914052747962,0.556664943952513,0.652528534875241,0.530915263454439,0.567632678043525,0.491730944966708,0.630140625436107,0.446096702420133,0.477543100587073,0.518259239288955,0.557758314314857,0.631059295319059,0.618375867849959,0.543902697605518,0.465163521065105,0.773976535055706,1,1,1,1,1,0.888291415735889,0.956627064608287,0.990342906296092,0.557369165032982,0.432871081131558,0.33281450000889,0.394066589125078,0.630242494546592,0.122768592121963,0.496877730798885,0.377496247449167,0.405726087774906,0.663232339223118,0.718620230716082,0.733650662203071,0.791009143067533,0.685258750894505,0.711441362052249,0.701086218236836,0.781094923927879,0.678456877431312,0.709108560136899,0.644869519264629,0.762413748977042,0.604034886572781,0.633612862856987,0.667842864754858,0.702001805549544,0.762940784266639,0.753073498444587,0.689246455200082,0.621290185925213
"26930","PstI.TP421294",2,3942366,0.131037526194638,0.0554210420044734,0.148624724537593,0.0938196170084253,0.0750537609186385,0.551885430151642,0.45838718030148,0.148128265784537,0.320595880468927,0.161691897226808,1.0762173709301,0.00943272206760455,0.966083550783527,0.582620270122314,1.04192873811091,0.167127060232249,0.278971833355568,0.356548869600052,0.162775570751521,0.139340021832039,0.0777459947832974,0.0467091419693192,0.167206514201049,0.152634001222176,0.076686648723551,0.0726969794857845,0.168110221978929,0.104712545870492,0.10825465508654,0.0182489277250119,0.15256862498843,0.176290183108241,0.20085790063085,0.13616196656924,0.0658553080332062,0.0765733043828188,0.0844510830689115,0.159483649623736,0.282418376683276,0.158055521088781,0.315492024234014,0.231712693127788,0.199113439978815,0.693349210829243,0.616903843472676,0.31081184113218,0.499673803746992,0.328425574780269,1,0.0330332919918208,1,0.725195747531269,1,0.333483026857994,0.458302705063766,0.529795182860241,0.326401333404506,0.295359924104236,0.199042101286864,0.135554968032647,0.332936917043007,0.31359090977394,0.196986816081964,0.190087874904194,0.333842195116751,0.244948986617388,0.250429102100196,0.060972808419612,0.313508210149242,0.342698777282089,0.371833803649835,0.291016467252042,0.176842499910882,0.19651382510078,0.211046135344871,0.322299443584187
"8629","NsiI.TP479847",2,3957268,0.0348021774144829,0.593770639357485,0.660083994626763,0.500880711164429,0.662713598488987,0.126751855006815,0.183152056944115,0.432977127062439,0.373628961210864,0.669160189370542,0.688781752424009,0.277027881355871,0.355232376312241,0.391168595860627,0.466903017913371,0.757344668166917,0.817207938780982,1.35751930699542,0.298744955659435,0.28936236777385,0.282299227251539,0.310927244827925,0.334792424862927,0.300592082789774,0.28804877553215,0.348594672791765,0.352432879807767,0.242819529470604,0.27520964503618,0.402992854444501,0.419767624944371,0.337775366640205,0.360837636480316,0.490067510125472,0.299573855797358,0.32777172225289,0.316759893342893,0.405141175512099,0.105754545177994,0.733885705635075,0.791977897403106,0.652437578216997,0.792419348009362,0.279957215465202,0.356369840459332,0.598417470086527,0.548155213927053,0.798134542990256,0.803775452917628,0.406910422987125,0.524298637943485,0.559378576291962,0.625303789025609,0.86969561461235,0.920944324227214,1,0.474687740394403,0.464751841569393,0.458901080148188,0.485515227006627,0.50773514995368,0.475784644692397,0.46437811978576,0.520239953250326,0.523545176629897,0.418895319065689,0.450747284653974,0.569181004614435,0.581050747918855,0.508240386562363,0.532332132503542,0.644306033203688,0.474938334490843,0.500841202011495,0.490387395964054,0.569542859330787
"355","GFSSContig6268_272",2,3959119,0.0125055278756732,0.0829402383193509,0.073135657795905,0.125212609087115,0.133856469165088,0.144953460859194,0.680589105908165,0.393799126560833,0.620516849487476,0.471758202949097,2.28250187030015,0.381656415849388,0.711703631142174,0.811083529566887,1.67234332556503,0.513641501330193,0.0478384504346397,0.0339386989627195,0.137219139249366,0.0816375464176008,0.0549855100143478,0.0546296887270067,0.129570505370793,0.0699025737960416,0.0402217865264073,0.0533032489625759,0.153352964867348,0.0728611819598149,0.047185095263384,0.0102369276350906,0.0342426505322881,0.0420934651863996,0.00613875108060274,0.112090011019045,0.0591075198127811,0.0502841702534295,0.0461943352892632,0.036282647229208,0.0425352959450796,0.212914164210324,0.195360445487685,0.28016775459346,0.294029597615783,0.304575283580005,0.802441097216264,0.562992319881388,0.761234783708587,0.626695502761798,1,0.509458728876372,0.835116681045612,0.920452277201567,1,0.664716865093739,0.14259469722353,0.107276847522696,0.293467126776764,0.206196512816236,0.154049925114338,0.153625512879313,0.28264874892742,0.184255648466259,0.12038847409513,0.150599518402994,0.315087781606289,0.189657698684781,0.136378000790085,0.0358461327862555,0.105134317884058,0.12455468773752,0.0220017130794311,0.256669055688788,0.163066445608413,0.143931048470725,0.134516353741542,0.110672654315583
"18746","PstI.TP1132419",2,3988312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321","GFSSContig20611_1874",2,4006695,0.323490312540775,0.306517338848198,0.283620401341577,0.268132369218452,0.492616801327468,0.232193175275652,0.373742140204661,0.140895175174911,0.256074049174163,0.263878344295391,0.456756004967305,0.0622884579835344,0.447434452196921,0.458589774114941,0.501024027453789,0.06926966607622,0.143826705975103,0.409898969900355,0.586903003490331,0.592659495131465,0.454135456792082,0.423945495110661,0.560099146031652,0.614896281922177,0.468228702120502,0.38293074233812,0.659016784743495,0.710862451184974,0.552957494056082,0.34229678093388,0.611988854747877,0.695202428071055,0.535749455017901,0.362400516185337,0.44909293822001,0.416997327355144,0.509856976359822,0.614711712237258,0.491107584829056,0.484432320149483,0.462110842187676,0.445564837828037,0.650126385743897,0.405506548071415,0.542760819143091,0.301525534110905,0.436317293984759,0.438921538022311,0.602595989883019,0.15367921458329,0.607601674915616,0.619533102544079,0.653841356904374,0.186636084019608,0.307308760509267,0.576186422535894,0.726392605458504,0.730807226855485,0.612241046832541,0.587261823566465,0.703227150331916,0.749826891329578,0.62596714527321,0.551132487882519,0.78615174439428,0.830294337261331,0.696660035103194,0.514684401514557,0.746231037644999,0.817533407984497,0.682509401746894,0.53207118910075,0.607988520675942,0.580623487521894,0.660570548262125,0.748842704267424
"29386","PstI.TP601806",2,4021548,0.770352012435159,0.0183973212673248,0.385173890654056,0.160215570958787,0.0077952973374536,0.21093577665197,0.286083850198648,0.237218384508927,0.035636707081389,0.269455504137094,0.338440942768571,0.704545036017632,0.262694353239696,0.21269551584925,0.12147792288511,1.02523488727664,1.61538409366172,0.0206251085681211,0.459332416485767,0.417163205498424,0.263362022563221,0.247921481543757,0.486946638406905,0.441827755625184,0.245265134619868,0.279372704267576,0.439092148189105,0.417843564701108,0.168909399283066,0.306331452379606,0.405570898318192,0.469047379693641,0.422827382033188,0.338686584756583,0.268627341438498,0.273684116569955,0.248528363197918,0.41689715718096,0.877249049399205,0.0626401103778863,0.557277606070992,0.32654803596299,0.0282106588762561,0.382954577426492,0.463360725982284,0.414222531579724,0.11196595248858,0.444185557888701,0.498556444572738,0.812290036958021,0.438630167941246,0.388704905857484,0.27224090424628,1,1,0.0699613608427817,0.617275955554823,0.581546601793393,0.439615708038757,0.422965556939966,0.640669739575937,0.602805233558156,0.420750285391958,0.455385449507721,0.599362941366534,0.580636833382117,0.333987310357092,0.481547652283627,0.568754469555113,0.625650779463468,0.585802923940943,0.510782793710375,0.44466089496644,0.449779698473361,0.424081118307554,0.578431708399483
"10362","NsiI.TP550227",2,4027108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32330","PstI.TP785151",2,4069035,0.439282175721852,0.435715724671368,0.558731016229996,0.713674257244425,0.44839234344701,0.0546345163143565,0.331439636856043,0.607276361506034,0.608971406772156,0.457537150470397,0.209880850159507,0.0506309322952908,0.274458791833924,0.0316229553110373,0.1165843102217,0.114888785897512,0.844433280912859,0.443024451037647,0.643471443169844,0.639649637905388,0.728597405375623,0.722311186187412,0.598604286812919,0.665077943569758,0.705942374466459,0.734524070532691,0.571057909468847,0.818772805352755,0.695717711929354,0.727445765565676,0.666907453744832,0.891490718891649,0.808833381157391,0.7712683598187,0.718706141355409,0.723264966943652,0.708751528153402,0.728710846348725,0.595946019515773,0.600506726163312,0.707093733823401,0.834037454515441,0.612234855656654,0.155138124537926,0.504951228249748,0.748323066790608,0.752282976922292,0.614580623050187,0.373461866799284,0.132674973132512,0.450621878057445,0.0996984810402335,0.264726268626484,0.263433547923163,0.943873760812218,0.604204920035018,0.773434500436762,0.770457465796524,0.84488362087322,0.839374209857714,0.736555337805742,0.79196637060468,0.825857378427956,0.849832834303964,0.712819959078266,0.923326358782274,0.816542890207706,0.844742503708019,0.792336712009006,0.986753682473372,0.913732323030456,0.882287779159262,0.836154203205584,0.84043024856418,0.827801966081946,0.844092987418802
"34593","PstI.TP908566",2,4095448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
